superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door,raw_photosensor_endpos
365,-57,-65,-62,-70,-71,-72,-69,-69,-64,-70,0,0,0
366,-58,-63,-70,-66,-73,-70,-70,-72,-64,-71,0,0,0
367,-100,-62,-66,-66,-76,-68,-64,-78,-63,-70,0,0,0
368,-62,-59,-63,-64,-73,-66,-65,-78,-62,-71,0,0,0
369,-62,-57,-62,-62,-71,-67,-65,-74,-62,-70,0,0,0
370,-61,-55,-64,-62,-82,-68,-66,-73,-63,-71,0,0,0
371,-61,-55,-64,-67,-72,-71,-67,-71,-62,-70,0,0,0
372,-62,-54,-64,-76,-73,-70,-70,-69,-62,-71,0,0,0
373,-63,-55,-66,-68,-77,-71,-68,-67,-64,-72,0,0,0
374,-63,-54,-64,-62,-76,-73,-68,-67,-67,-72,0,0,0
375,-64,-53,-63,-61,-74,-75,-72,-68,-67,-73,0,0,0
376,-64,-54,-63,-61,-76,-73,-72,-69,-66,-76,0,0,0
377,-64,-56,-62,-63,-79,-70,-69,-69,-67,-78,0,0,0
378,-64,-57,-63,-65,-78,-69,-69,-69,-67,-77,0,0,0
379,-64,-57,-66,-66,-76,-69,-71,-68,-69,-75,0,0,0
380,-65,-57,-70,-65,-73,-69,-74,-68,-71,-74,0,0,0
381,-65,-57,-74,-63,-73,-70,-74,-67,-73,-74,0,0,0
382,-65,-57,-71,-62,-72,-71,-74,-67,-75,-74,0,0,0
383,-64,-57,-67,-62,-71,-72,-78,-67,-75,-74,0,0,0
384,-64,-58,-64,-61,-70,-72,-76,-65,-74,-76,0,0,0
385,-63,-60,-62,-59,-100,-75,-72,-69,-73,-79,0,0,0
386,-63,-62,-62,-60,-74,-100,-73,-71,-76,-78,0,0,0
387,-65,-63,-65,-61,-74,-76,-73,-68,-85,-78,0,0,0
388,-65,-61,-78,-62,-72,-73,-67,-65,-81,-82,0,0,0
389,-63,-57,-68,-58,-81,-73,-66,-67,-86,-82,0,0,0
390,-67,-56,-72,-61,-84,-78,-68,-66,-77,-79,0,0,0
391,-67,-56,-64,-60,-83,-74,-70,-64,-69,-100,0,0,0
392,-65,-55,-71,-61,-79,-69,-77,-65,-72,-81,0,0,0
393,-68,-57,-81,-62,-74,-70,-77,-66,-83,-81,0,0,0
394,-72,-60,-69,-60,-68,-69,-69,-69,-100,-79,0,0,0
395,-71,-58,-68,-63,-69,-66,-79,-68,-78,-76,0,0,0
396,-71,-62,-81,-65,-68,-64,-65,-70,-71,-78,0,0,0
397,-66,-66,-66,-69,-71,-63,-65,-67,-66,-76,0,0,0
398,-69,-63,-68,-64,-70,-63,-62,-71,-64,-75,0,0,0
399,-69,-65,-66,-61,-68,-64,-63,-66,-64,-75,0,0,0
400,-65,-62,-66,-56,-65,-65,-64,-66,-68,-75,0,0,0
401,-69,-62,-63,-70,-66,-70,-66,-67,-66,-77,0,0,0
402,-68,-61,-77,-55,-67,-71,-65,-67,-66,-73,0,0,0
403,-68,-58,-62,-58,-67,-66,-64,-67,-66,-75,0,0,0
404,-69,-60,-73,-59,-72,-66,-72,-67,-65,-74,0,0,0
405,-67,-63,-64,-53,-72,-64,-67,-69,-64,-75,0,0,0
406,-63,-62,-64,-57,-72,-64,-77,-68,-65,-75,0,0,0
407,-63,-61,-79,-55,-67,-65,-70,-70,-65,-74,0,0,0
408,-62,-60,-65,-54,-64,-68,-75,-68,-65,-74,0,0,0
409,-63,-60,-70,-62,-65,-69,-68,-69,-65,-74,0,0,0
410,-62,-59,-70,-59,-64,-70,-69,-74,-64,-73,0,0,0
411,-63,-59,-65,-55,-63,-70,-64,-70,-65,-76,0,0,0
412,-66,-60,-61,-78,-63,-70,-64,-72,-64,-76,0,0,0
413,-67,-60,-68,-65,-63,-70,-66,-71,-64,-77,0,0,0
414,-69,-59,-66,-58,-64,-70,-62,-67,-64,-77,0,0,0
415,-66,-61,-62,-57,-65,-68,-62,-68,-66,-79,0,0,0
416,-65,-61,-64,-63,-65,-69,-64,-69,-66,-77,0,0,0
417,-65,-58,-78,-61,-64,-68,-63,-66,-66,-81,0,0,0
418,-63,-58,-73,-61,-65,-66,-65,-65,-66,-90,0,0,0
419,-64,-60,-68,-61,-67,-70,-64,-66,-64,-78,0,0,0
420,-63,-61,-78,-60,-66,-72,-63,-65,-62,-73,0,0,0
421,-63,-64,-72,-62,-65,-71,-64,-66,-64,-75,0,0,0
422,-64,-64,-67,-69,-67,-71,-66,-66,-66,-76,0,0,0
423,-65,-62,-66,-76,-68,-73,-65,-66,-66,-77,0,0,0
424,-64,-60,-67,-64,-68,-76,-64,-65,-63,-76,0,0,0
425,-64,-61,-70,-61,-67,-77,-62,-66,-62,-76,0,0,0
426,-64,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
427,-64,-62,-67,-58,-66,-76,-62,-66,-62,-74,0,0,0
428,-64,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
429,-64,-61,-69,-59,-67,-77,-62,-66,-62,-75,0,0,0
430,-63,-61,-69,-58,-66,-77,-62,-66,-62,-75,0,0,0
431,-64,-61,-69,-59,-67,-76,-62,-66,-62,-75,0,0,0
432,-64,-61,-69,-59,-67,-77,-62,-66,-62,-76,0,0,0
433,-64,-61,-69,-59,-66,-77,-62,-66,-62,-75,0,0,0
434,-63,-61,-68,-59,-67,-77,-62,-66,-62,-76,0,0,0
435,-64,-61,-69,-59,-67,-76,-62,-66,-62,-75,0,0,0
436,-63,-61,-69,-59,-67,-76,-62,-66,-62,-76,0,0,0
437,-64,-61,-68,-59,-67,-76,-62,-66,-62,-75,0,0,0
438,-63,-61,-69,-59,-67,-77,-62,-66,-62,-76,0,0,0
439,-64,-61,-68,-59,-67,-76,-62,-66,-62,-75,0,0,0
440,-64,-61,-68,-60,-66,-77,-62,-66,-62,-75,0,0,0
441,-64,-61,-68,-59,-66,-77,-62,-66,-62,-75,0,0,0
442,-64,-61,-69,-59,-66,-76,-62,-66,-62,-75,0,0,0
443,-63,-61,-69,-59,-67,-77,-62,-66,-62,-75,0,0,0
444,-64,-61,-69,-59,-66,-76,-62,-66,-62,-75,0,0,0
445,-63,-61,-68,-59,-67,-77,-62,-66,-62,-76,0,0,0
446,-64,-61,-68,-59,-67,-77,-62,-66,-62,-75,0,0,0
447,-63,-61,-68,-59,-67,-77,-62,-66,-62,-76,0,0,0
448,-63,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
449,-63,-61,-68,-59,-67,-77,-62,-66,-62,-76,0,0,0
450,-63,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
451,-63,-61,-68,-59,-66,-77,-62,-66,-62,-75,0,0,0
452,-63,-61,-68,-58,-66,-76,-62,-66,-62,-75,0,0,0
453,-64,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
454,-63,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
455,-64,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
456,-63,-61,-68,-59,-67,-77,-62,-66,-62,-76,0,0,0
457,-64,-61,-68,-58,-66,-76,-62,-66,-62,-75,0,0,0
458,-63,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
459,-64,-61,-68,-58,-66,-76,-62,-66,-62,-75,0,0,0
460,-63,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
461,-64,-61,-68,-58,-66,-76,-62,-66,-62,-75,0,0,0
462,-63,-61,-68,-58,-66,-77,-62,-66,-62,-75,0,0,0
463,-64,-61,-68,-59,-66,-76,-62,-66,-62,-75,0,0,0
464,-63,-61,-68,-58,-66,-76,-62,-66,-62,-76,0,0,0
465,-64,-61,-68,-58,-66,-76,-62,-65,-62,-75,0,0,0
466,-63,-61,-68,-58,-67,-76,-61,-66,-62,-75,0,0,0
467,-64,-61,-68,-58,-67,-76,-62,-66,-62,-75,0,0,0
468,-63,-61,-68,-59,-67,-76,-62,-66,-62,-75,0,0,0
469,-64,-61,-68,-58,-66,-75,-62,-66,-62,-74,0,0,0
470,-63,-61,-68,-59,-66,-76,-62,-66,-62,-75,0,0,0
471,-64,-61,-68,-58,-66,-76,-62,-65,-61,-74,0,0,0
472,-63,-61,-69,-59,-66,-77,-62,-66,-62,-75,0,0,0
473,-63,-61,-68,-58,-67,-76,-62,-65,-62,-75,0,0,0
474,-63,-61,-68,-59,-66,-76,-62,-65,-62,-75,0,0,0
475,-64,-61,-68,-58,-66,-76,-62,-65,-62,-75,0,0,0
476,-63,-100,-100,-100,-100,-100,-62,-65,-62,-75,0,0,0
477,-63,-61,-68,-58,-66,-76,-62,-65,-62,-75,0,0,0
478,-64,-61,-69,-59,-66,-76,-62,-65,-62,-75,0,0,0
479,-63,-61,-68,-58,-66,-76,-62,-65,-62,-75,0,0,0
480,-64,-61,-68,-59,-66,-76,-62,-65,-100,-75,0,0,0
481,-63,-61,-68,-59,-67,-76,-62,-65,-100,-76,0,0,0
482,-63,-61,-69,-59,-66,-100,-62,-65,-100,-75,0,0,0
483,-63,-61,-68,-58,-67,-100,-62,-66,-100,-75,0,0,0
484,-63,-61,-68,-59,-66,-100,-62,-66,-100,-75,0,0,0
485,-63,-61,-69,-59,-67,-77,-62,-66,-100,-75,0,0,0
486,-63,-61,-68,-58,-66,-76,-62,-66,-62,-74,0,0,0
487,-63,-61,-69,-59,-67,-76,-62,-66,-62,-75,0,0,0
488,-63,-61,-68,-58,-66,-76,-62,-66,-62,-76,0,0,0
489,-63,-61,-69,-59,-67,-76,-62,-66,-62,-76,0,0,0
490,-63,-61,-68,-58,-66,-75,-62,-66,-62,-76,0,0,0
491,-63,-61,-69,-59,-66,-76,-62,-66,-62,-76,0,0,0
492,-63,-61,-68,-58,-66,-76,-62,-66,-62,-76,0,0,0
493,-63,-61,-69,-59,-67,-76,-62,-66,-62,-76,0,0,0
494,-63,-61,-69,-58,-66,-76,-62,-66,-62,-76,0,0,0
495,-63,-61,-69,-59,-67,-76,-62,-66,-62,-76,0,0,0
496,-63,-61,-68,-58,-66,-76,-62,-66,-62,-75,0,0,0
497,-63,-61,-68,-59,-66,-75,-62,-66,-62,-75,0,0,0
498,-63,-61,-68,-58,-66,-75,-62,-66,-62,-75,0,0,0
499,-63,-61,-68,-59,-66,-75,-62,-66,-62,-75,0,0,0
500,-63,-61,-68,-58,-66,-76,-62,-66,-62,-75,0,0,0
501,-63,-61,-68,-59,-67,-76,-62,-66,-62,-76,0,0,0
502,-63,-61,-68,-58,-67,-76,-62,-66,-62,-76,0,0,0
503,-63,-61,-68,-60,-67,-76,-62,-66,-62,-75,0,0,0
504,-63,-61,-68,-58,-67,-77,-62,-66,-62,-76,0,0,0
505,-63,-61,-68,-59,-67,-76,-62,-66,-62,-75,0,0,0
506,-63,-61,-68,-58,-67,-76,-62,-66,-62,-75,0,0,0
507,-63,-61,-68,-59,-67,-75,-62,-66,-62,-75,0,0,0
508,-63,-61,-68,-59,-66,-75,-62,-66,-62,-76,0,0,0
509,-63,-61,-68,-59,-67,-75,-62,-66,-62,-76,0,0,0
510,-63,-61,-68,-59,-66,-75,-62,-66,-62,-76,0,0,0
511,-63,-61,-69,-60,-67,-75,-62,-66,-62,-77,0,0,0
512,-63,-61,-69,-60,-67,-76,-62,-66,-62,-78,0,0,0
513,-64,-60,-69,-62,-68,-76,-62,-65,-62,-78,0,0,0
514,-64,-61,-69,-63,-68,-76,-63,-65,-63,-78,0,0,0
515,-64,-60,-68,-66,-68,-75,-64,-65,-64,-78,0,0,0
516,-64,-61,-67,-74,-68,-74,-65,-66,-65,-78,0,0,0
517,-64,-62,-66,-81,-67,-73,-65,-66,-66,-78,0,0,0
518,-64,-64,-67,-70,-67,-72,-64,-67,-67,-78,0,0,0
519,-64,-65,-68,-66,-66,-70,-65,-67,-66,-79,0,0,0
520,-63,-64,-70,-62,-65,-71,-64,-67,-64,-78,0,0,0
521,-62,-62,-74,-61,-65,-72,-100,-66,-62,-77,0,0,0
522,-63,-60,-79,-60,-66,-72,-62,-65,-62,-76,0,0,0
523,-63,-59,-72,-60,-66,-70,-63,-66,-64,-79,0,0,0
524,-64,-60,-72,-63,-64,-67,-64,-66,-66,-85,0,0,0
525,-64,-60,-73,-63,-64,-67,-62,-67,-67,-79,0,0,0
526,-100,-61,-76,-63,-65,-71,-62,-69,-67,-76,0,0,0
527,-66,-59,-70,-55,-64,-68,-63,-70,-67,-84,0,0,0
528,-71,-58,-67,-55,-63,-69,-62,-70,-65,-83,0,0,0
529,-70,-58,-66,-65,-63,-71,-67,-77,-66,-79,0,0,0
530,-65,-100,-100,-100,-62,-68,-66,-71,-66,-83,0,0,0
531,-62,-57,-65,-61,-64,-70,-70,-75,-67,-75,0,0,0
532,-62,-58,-66,-62,-64,-69,-70,-72,-66,-75,0,0,0
533,-59,-58,-67,-67,-66,-68,-79,-73,-73,-72,0,0,0
534,-61,-59,-68,-63,-68,-64,-71,-75,-72,-76,0,0,0
535,-64,-60,-65,-65,-72,-65,-64,-73,-73,-100,0,0,0
536,-64,-58,-62,-57,-72,-65,-64,-79,-72,-76,0,0,0
537,-69,-58,-66,-60,-70,-71,-67,-84,-71,-80,0,0,0
538,-66,-64,-63,-57,-69,-70,-64,-100,-75,-78,0,0,0
539,-66,-67,-65,-56,-69,-66,-64,-75,-73,-79,0,0,0
540,-67,-67,-65,-55,-76,-66,-68,-71,-70,-81,0,0,0
541,-100,-100,-100,-100,-100,-67,-100,-100,-72,-77,0,0,0
542,-79,-61,-64,-65,-67,-66,-100,-73,-71,-80,0,0,0
543,-69,-56,-71,-62,-72,-68,-70,-72,-68,-100,0,0,0
544,-72,-56,-65,-73,-74,-71,-66,-72,-73,-86,0,0,0
545,-71,-65,-76,-63,-71,-76,-69,-69,-100,-77,0,0,0
546,-73,-60,-83,-67,-69,-76,-72,-68,-69,-74,0,0,0
547,-67,-55,-64,-62,-69,-78,-68,-67,-64,-72,0,0,0
548,-63,-55,-66,-66,-73,-70,-65,-75,-62,-73,0,0,0
549,-62,-55,-61,-66,-68,-66,-65,-78,-62,-74,0,0,0
550,-61,-54,-69,-66,-69,-68,-71,-100,-68,-70,0,0,0
551,-63,-62,-65,-63,-80,-67,-75,-75,-61,-71,0,0,0
552,-59,-67,-67,-64,-69,-63,-69,-78,-62,-76,0,0,0
553,-56,-60,-73,-77,-64,-81,-62,-64,-60,-65,0,0,0
554,-62,-59,-66,-82,-61,-75,-63,-60,-66,-79,0,0,0
555,-62,-60,-74,-70,-72,-65,-62,-63,-70,-74,0,0,0
556,-65,-59,-67,-71,-65,-64,-62,-62,-61,-69,0,0,0
557,-76,-60,-67,-64,-63,-74,-62,-59,-59,-76,0,0,0
558,-67,-54,-79,-68,-65,-78,-62,-65,-60,-72,0,0,0
559,-59,-100,-100,-100,-64,-68,-62,-100,-60,-100,0,0,0
560,-56,-57,-74,-84,-65,-74,-64,-69,-62,-68,0,0,0
561,-70,-53,-76,-70,-64,-69,-62,-61,-78,-73,0,0,0
562,-70,-55,-69,-80,-61,-78,-62,-61,-76,-66,0,0,0
563,-63,-53,-83,-69,-56,-63,-70,-65,-62,-64,0,0,0
564,-72,-48,-72,-74,-62,-64,-71,-75,-64,-68,0,0,0
565,-67,-47,-71,-72,-64,-64,-62,-63,-68,-67,0,0,0
566,-56,-49,-73,-77,-75,-60,-58,-57,-60,-69,0,0,0
567,-72,-51,-70,-77,-59,-64,-59,-65,-62,-67,0,0,0
568,-65,-52,-81,-75,-64,-65,-65,-65,-67,-73,0,0,0
569,-57,-55,-86,-78,-62,-67,-60,-63,-65,-71,0,0,0
570,-59,-57,-85,-84,-55,-68,-65,-65,-65,-67,0,0,0
571,-65,-57,-80,-73,-60,-60,-63,-64,-62,-71,0,0,0
572,-59,-65,-89,-80,-60,-63,-65,-67,-60,-74,0,0,0
573,-65,-74,-85,-80,-52,-63,-68,-72,-60,-66,0,0,0
574,-67,-62,-75,-80,-61,-71,-63,-61,-55,-69,0,0,0
575,-62,-62,-76,-72,-70,-64,-58,-61,-63,-72,0,0,0
576,-66,-62,-100,-85,-65,-69,-64,-68,-67,-69,0,0,0
577,-100,-100,-100,-100,-62,-100,-60,-100,-58,-71,0,0,0
578,-74,-68,-78,-74,-57,-62,-61,-71,-59,-61,0,0,0
579,-63,-70,-86,-73,-53,-77,-57,-82,-64,-64,0,0,0
580,-75,-62,-75,-68,-53,-70,-58,-66,-76,-84,0,0,0
581,-77,-60,-74,-77,-56,-68,-64,-60,-70,-64,0,0,0
582,-62,-72,-78,-73,-64,-57,-63,-65,-60,-77,0,0,0
583,-65,-65,-75,-77,-62,-60,-64,-62,-61,-64,0,0,0
584,-74,-72,-73,-87,-61,-63,-70,-58,-68,-62,0,1,0
585,-66,-71,-71,-100,-59,-54,-59,-62,-65,-63,0,1,0
586,-61,-65,-71,-75,-62,-69,-60,-61,-63,-68,0,1,0
587,-66,-71,-82,-86,-54,-60,-63,-65,-81,-62,0,1,0
588,-100,-63,-100,-100,-51,-59,-65,-82,-68,-69,0,1,0
589,-66,-69,-84,-82,-54,-64,-61,-63,-60,-70,0,1,0
590,-70,-72,-100,-76,-61,-57,-58,-67,-62,-77,0,1,0
591,-65,-65,-76,-86,-57,-64,-66,-68,-57,-75,0,1,0
592,-67,-65,-100,-79,-55,-60,-61,-62,-60,-74,0,1,0
593,-65,-76,-83,-75,-67,-58,-68,-71,-60,-68,0,1,0
594,-71,-73,-78,-77,-64,-62,-58,-72,-68,-64,0,1,0
595,-70,-70,-80,-84,-67,-56,-58,-65,-67,-66,0,1,0
596,-68,-84,-100,-84,-63,-60,-62,-63,-57,-60,0,1,0
597,-71,-69,-76,-85,-57,-67,-67,-64,-56,-64,0,1,0
598,-69,-75,-86,-83,-61,-66,-76,-62,-69,-73,0,1,0
599,-66,-70,-100,-86,-62,-65,-59,-66,-57,-78,0,1,0
600,-72,-66,-100,-86,-66,-66,-72,-64,-62,-64,0,1,0
601,-71,-64,-79,-81,-56,-74,-58,-66,-66,-66,0,1,0
602,-73,-77,-84,-79,-64,-69,-62,-66,-60,-62,0,1,0
603,-71,-76,-83,-79,-61,-74,-67,-69,-57,-63,0,1,0
604,-78,-69,-82,-79,-62,-67,-59,-68,-62,-70,0,1,0
605,-81,-72,-79,-86,-62,-69,-57,-69,-61,-82,0,1,0
606,-100,-100,-100,-100,-65,-63,-62,-66,-100,-60,0,1,0
607,-74,-75,-81,-84,-67,-61,-67,-65,-60,-63,0,1,0
608,-73,-80,-100,-78,-67,-64,-65,-61,-62,-67,0,1,0
609,-72,-64,-83,-84,-76,-67,-72,-63,-58,-74,0,1,0
610,-77,-77,-76,-76,-65,-68,-66,-60,-63,-66,0,1,0
611,-74,-80,-78,-74,-63,-64,-64,-63,-61,-71,0,1,0
612,-74,-71,-100,-78,-62,-65,-62,-75,-70,-66,0,1,0
613,-72,-70,-77,-86,-70,-69,-60,-62,-64,-73,0,1,1
614,-80,-73,-100,-77,-65,-69,-61,-63,-61,-67,1,0,1
615,-100,-70,-84,-76,-70,-65,-57,-58,-64,-66,1,0,1
616,-72,-75,-100,-100,-64,-63,-63,-54,-68,-66,1,0,1
617,-81,-73,-72,-80,-76,-68,-77,-64,-69,-72,1,0,1
618,-79,-68,-77,-100,-61,-82,-64,-71,-66,-72,1,0,1
619,-76,-67,-83,-81,-67,-70,-56,-69,-69,-64,1,0,1
620,-80,-72,-100,-80,-70,-69,-62,-70,-68,-79,1,0,1
621,-75,-70,-86,-78,-71,-75,-62,-71,-70,-72,1,0,1
622,-79,-72,-85,-81,-65,-74,-68,-63,-79,-72,1,0,1
623,-78,-71,-87,-78,-75,-76,-60,-67,-86,-64,1,0,1
624,-100,-100,-100,-100,-68,-72,-61,-64,-62,-68,1,0,1
625,-77,-74,-80,-100,-67,-76,-66,-67,-66,-72,1,0,1
626,-70,-80,-74,-79,-66,-66,-56,-72,-66,-67,1,0,1
627,-77,-83,-83,-82,-66,-85,-64,-61,-63,-79,1,0,1
628,-77,-82,-100,-76,-63,-66,-58,-65,-62,-64,1,0,0
629,-79,-77,-78,-100,-74,-67,-58,-78,-60,-66,1,0,1
630,-83,-76,-84,-79,-65,-79,-59,-66,-69,-68,1,0,1
631,-75,-81,-77,-81,-64,-67,-58,-71,-66,-84,1,0,1
632,-81,-73,-81,-82,-64,-71,-60,-59,-69,-70,1,0,1
633,-71,-76,-72,-100,-73,-72,-54,-58,-76,-68,1,0,1
634,-74,-73,-74,-86,-100,-74,-57,-63,-71,-70,1,0,1
635,-100,-100,-100,-100,-100,-100,-60,-64,-100,-100,1,0,1
636,-78,-74,-90,-85,-72,-77,-68,-65,-68,-74,1,0,1
637,-81,-77,-82,-79,-67,-74,-59,-63,-64,-75,1,0,1
638,-76,-100,-77,-76,-65,-78,-55,-68,-65,-84,1,0,1
639,-100,-72,-77,-82,-68,-72,-57,-69,-67,-69,1,0,1
640,-76,-73,-84,-88,-63,-80,-55,-61,-75,-67,1,0,0
641,-72,-69,-80,-84,-65,-69,-54,-100,-69,-82,1,0,1
642,-72,-78,-83,-84,-72,-77,-53,-61,-73,-71,1,0,1
643,-77,-76,-100,-85,-81,-100,-56,-60,-75,-72,1,0,1
644,-100,-71,-79,-83,-72,-73,-56,-58,-65,-79,1,0,1
645,-86,-81,-80,-80,-69,-71,-57,-68,-72,-77,1,0,0
646,-78,-80,-100,-79,-68,-77,-56,-63,-75,-79,1,0,1
647,-75,-69,-86,-76,-69,-83,-55,-65,-65,-72,1,0,1
648,-73,-80,-82,-100,-71,-88,-58,-68,-69,-70,1,0,1
649,-85,-74,-100,-80,-72,-77,-60,-65,-70,-69,1,0,0
650,-84,-68,-90,-78,-82,-80,-58,-63,-84,-74,1,0,0
651,-83,-79,-86,-84,-82,-82,-57,-66,-66,-72,1,0,0
652,-75,-76,-100,-100,-65,-73,-60,-67,-67,-75,1,0,1
653,-100,-100,-100,-100,-100,-73,-57,-66,-100,-72,1,0,1
654,-81,-72,-80,-100,-66,-75,-57,-69,-63,-79,1,0,1
655,-82,-70,-82,-100,-69,-64,-56,-72,-70,-69,1,0,0
656,-82,-67,-85,-77,-70,-66,-56,-68,-76,-83,1,0,1
657,-100,-71,-87,-78,-70,-67,-55,-75,-69,-75,1,0,1
658,-84,-76,-81,-76,-65,-80,-52,-68,-76,-75,1,0,1
659,-79,-100,-89,-79,-73,-78,-54,-67,-63,-73,1,0,1
660,-82,-71,-85,-100,-67,-73,-52,-63,-66,-78,2,0,0
661,-83,-81,-83,-100,-75,-75,-53,-62,-67,-75,2,0,0
662,-100,-74,-79,-87,-64,-67,-55,-65,-64,-76,2,0,0
663,-77,-75,-80,-78,-68,-75,-52,-65,-71,-70,2,0,0
664,-100,-100,-100,-100,-62,-100,-51,-64,-100,-72,2,0,0
665,-82,-72,-100,-84,-64,-84,-49,-64,-64,-71,2,0,0
666,-82,-70,-100,-85,-62,-71,-52,-63,-63,-65,2,0,0
667,-82,-71,-87,-80,-64,-69,-53,-68,-65,-74,2,0,0
668,-82,-75,-100,-83,-63,-66,-53,-66,-77,-70,2,0,0
669,-81,-74,-84,-86,-64,-68,-54,-68,-74,-68,2,0,0
670,-80,-73,-78,-78,-69,-69,-56,-66,-72,-70,2,0,0
671,-78,-75,-78,-77,-69,-69,-55,-64,-73,-70,2,0,0
672,-77,-77,-80,-76,-66,-69,-55,-63,-73,-69,2,0,0
673,-77,-79,-83,-76,-64,-69,-55,-62,-70,-69,2,0,0
674,-76,-80,-84,-76,-64,-69,-56,-62,-70,-68,2,0,0
675,-76,-80,-84,-76,-65,-69,-54,-62,-70,-68,2,0,0
676,-76,-78,-83,-76,-65,-68,-55,-62,-71,-69,2,0,0
677,-100,-79,-84,-76,-65,-68,-56,-63,-70,-68,2,0,0
678,-76,-79,-82,-76,-65,-68,-56,-62,-70,-68,2,0,0
679,-75,-79,-84,-76,-65,-69,-55,-62,-70,-69,2,0,0
680,-75,-79,-84,-76,-65,-69,-54,-62,-70,-68,2,0,0
681,-75,-79,-83,-76,-65,-69,-56,-62,-71,-69,2,0,0
682,-100,-100,-100,-100,-65,-69,-54,-62,-100,-69,2,0,0
683,-76,-80,-81,-76,-65,-69,-55,-63,-71,-69,2,0,0
684,-76,-79,-82,-76,-65,-68,-54,-62,-70,-69,2,0,0
685,-75,-78,-83,-76,-64,-69,-55,-62,-70,-69,2,0,0
686,-76,-79,-82,-76,-65,-69,-53,-62,-71,-69,2,0,0
687,-76,-79,-81,-76,-65,-69,-56,-63,-72,-70,2,0,0
688,-76,-79,-82,-76,-65,-68,-55,-62,-70,-69,2,0,0
689,-76,-78,-82,-76,-64,-68,-55,-62,-70,-69,2,0,0
690,-76,-78,-83,-76,-64,-69,-54,-62,-71,-69,2,0,0
691,-76,-78,-84,-76,-64,-69,-55,-62,-71,-69,2,0,0
692,-75,-79,-82,-76,-65,-69,-55,-62,-70,-68,2,0,0
693,-76,-79,-83,-76,-65,-69,-55,-62,-71,-69,2,0,0
694,-76,-78,-84,-76,-65,-68,-55,-62,-71,-69,2,0,0
695,-75,-78,-83,-76,-65,-68,-56,-62,-70,-68,2,0,0
696,-76,-79,-83,-76,-65,-68,-54,-62,-71,-68,2,0,0
697,-76,-78,-82,-76,-65,-68,-54,-62,-71,-68,2,0,0
698,-75,-79,-100,-76,-65,-69,-56,-62,-72,-68,2,0,0
699,-76,-80,-82,-76,-65,-69,-55,-62,-71,-69,2,0,0
700,-75,-79,-82,-76,-64,-69,-55,-62,-71,-69,2,0,0
701,-75,-79,-83,-76,-65,-69,-54,-62,-71,-68,2,0,0
702,-75,-79,-81,-76,-64,-69,-55,-62,-71,-69,2,0,0
703,-75,-80,-81,-76,-65,-69,-54,-62,-72,-68,2,0,0
704,-75,-78,-81,-76,-65,-100,-55,-62,-71,-69,2,0,0
705,-75,-79,-82,-76,-65,-68,-55,-62,-71,-68,2,0,0
706,-75,-79,-82,-76,-65,-69,-55,-62,-71,-69,2,0,0
707,-75,-79,-81,-76,-64,-69,-54,-62,-71,-69,2,0,0
708,-75,-78,-81,-76,-64,-69,-56,-62,-71,-69,2,0,0
709,-76,-79,-81,-76,-65,-69,-55,-62,-71,-69,2,0,0
710,-76,-79,-83,-76,-64,-70,-55,-62,-71,-69,2,0,0
711,-100,-100,-100,-100,-65,-100,-54,-62,-100,-69,2,0,0
712,-75,-79,-82,-76,-64,-69,-56,-62,-71,-68,2,0,0
713,-75,-79,-82,-76,-65,-69,-55,-62,-70,-68,2,0,0
714,-76,-79,-82,-76,-65,-68,-54,-62,-70,-69,2,0,0
715,-100,-79,-83,-76,-65,-69,-55,-62,-71,-68,2,0,0
716,-76,-79,-82,-76,-65,-69,-55,-62,-71,-68,2,0,0
717,-76,-79,-82,-76,-65,-69,-55,-62,-71,-68,2,0,0
718,-76,-78,-82,-76,-65,-69,-55,-62,-71,-68,2,0,0
719,-76,-78,-82,-76,-65,-69,-56,-62,-70,-68,2,0,0
720,-76,-79,-100,-77,-65,-69,-54,-62,-71,-69,2,0,0
721,-76,-78,-82,-76,-65,-70,-55,-62,-72,-69,2,0,0
722,-76,-78,-82,-76,-65,-69,-55,-63,-71,-68,2,0,0
723,-76,-78,-82,-76,-65,-69,-55,-62,-71,-69,2,0,0
724,-76,-78,-82,-76,-65,-100,-54,-62,-71,-69,2,0,0
725,-76,-78,-83,-76,-65,-69,-55,-62,-71,-69,2,0,0
726,-76,-79,-83,-76,-65,-69,-55,-62,-70,-68,2,0,0
727,-76,-78,-82,-76,-65,-69,-55,-62,-72,-69,2,0,0
728,-76,-78,-82,-76,-65,-69,-55,-62,-71,-69,2,0,0
729,-76,-78,-83,-76,-64,-69,-56,-62,-70,-68,2,0,0
730,-76,-79,-83,-76,-64,-69,-54,-62,-70,-68,2,0,0
