superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door
773,-69,-73,-75,-73,-71,-87,-55,-66,-65,-81,1,0
774,-72,-100,-75,-76,-64,-68,-57,-71,-66,-75,1,0
775,-71,-75,-73,-70,-78,-78,-67,-64,-73,-70,1,0
776,-71,-76,-75,-81,-66,-67,-61,-60,-86,-75,1,0
777,-69,-74,-75,-72,-67,-74,-55,-63,-76,-65,1,0
778,-78,-80,-71,-69,-70,-71,-58,-64,-61,-62,1,0
779,-72,-75,-75,-73,-72,-76,-61,-64,-66,-72,1,0
780,-71,-100,-76,-70,-64,-74,-60,-69,-74,-63,1,0
781,-70,-88,-72,-72,-65,-80,-58,-64,-62,-69,1,0
782,-76,-73,-74,-76,-67,-70,-60,-65,-69,-69,1,0
783,-76,-76,-73,-69,-62,-76,-54,-77,-72,-72,1,0
784,-68,-68,-75,-69,-60,-69,-52,-76,-75,-63,1,0
785,-67,-70,-81,-71,-62,-72,-53,-65,-76,-64,1,0
786,-67,-90,-79,-72,-66,-71,-52,-76,-74,-100,1,0
787,-73,-69,-80,-69,-64,-65,-55,-75,-71,-67,1,0
788,-72,-79,-78,-69,-62,-72,-56,-67,-70,-78,1,0
789,-74,-100,-78,-65,-66,-71,-58,-66,-76,-78,1,0
790,-87,-78,-76,-67,-67,-72,-59,-63,-75,-76,1,0
791,-72,-81,-73,-67,-71,-100,-62,-63,-64,-71,1,0
792,-100,-69,-82,-68,-73,-69,-75,-64,-69,-76,1,0
793,-79,-70,-74,-67,-66,-81,-57,-62,-70,-83,1,0
794,-76,-83,-76,-100,-65,-79,-57,-72,-63,-68,1,0
795,-100,-80,-79,-85,-63,-76,-64,-66,-70,-72,1,0
796,-79,-77,-77,-71,-62,-80,-67,-80,-72,-64,1,0
797,-72,-75,-71,-73,-63,-68,-62,-100,-67,-74,1,0
798,-72,-81,-70,-73,-64,-64,-61,-65,-78,-79,1,0
799,-79,-75,-68,-69,-74,-69,-70,-85,-65,-69,1,0
800,-75,-77,-68,-100,-59,-64,-63,-68,-62,-73,1,0
801,-79,-74,-66,-73,-64,-72,-61,-69,-65,-66,1,0
802,-84,-78,-66,-75,-63,-68,-62,-65,-67,-77,1,0
803,-73,-69,-68,-79,-59,-79,-66,-69,-63,-69,1,0
804,-76,-70,-79,-72,-58,-75,-66,-67,-65,-74,1,0
805,-83,-86,-78,-76,-89,-80,-67,-66,-63,-76,1,0
806,-80,-69,-100,-84,-83,-77,-63,-65,-65,-72,1,0
807,-82,-75,-100,-100,-77,-68,-62,-67,-67,-78,1,0
808,-75,-75,-78,-100,-68,-82,-57,-64,-66,-73,1,0
809,-76,-100,-87,-100,-72,-77,-60,-68,-66,-80,1,0
810,-76,-74,-87,-100,-69,-74,-57,-66,-67,-74,1,0
811,-83,-71,-79,-88,-81,-81,-63,-62,-77,-75,1,0
812,-78,-70,-76,-76,-75,-81,-66,-60,-64,-69,1,0
813,-79,-73,-81,-83,-82,-74,-58,-80,-67,-73,1,0
814,-100,-78,-82,-82,-69,-81,-61,-64,-62,-71,1,0
815,-84,-73,-81,-81,-85,-70,-61,-65,-72,-81,1,0
816,-100,-78,-78,-80,-66,-70,-63,-62,-71,-65,1,0
817,-78,-75,-71,-73,-79,-65,-65,-75,-73,-74,1,0
818,-78,-69,-72,-83,-70,-61,-57,-70,-79,-72,1,0
819,-73,-68,-80,-77,-70,-61,-55,-66,-74,-69,1,0
820,-79,-69,-76,-86,-75,-64,-55,-64,-83,-71,1,0
821,-78,-72,-77,-80,-71,-74,-55,-61,-65,-72,1,0
822,-83,-72,-72,-86,-72,-81,-57,-65,-68,-69,1,0
823,-83,-82,-100,-85,-76,-68,-59,-72,-62,-71,1,0
824,-79,-78,-82,-88,-76,-77,-63,-71,-81,-100,1,0
825,-82,-68,-76,-100,-76,-84,-58,-74,-74,-72,1,0
826,-81,-71,-79,-79,-77,-69,-56,-72,-70,-75,1,0
827,-76,-70,-81,-77,-77,-67,-53,-63,-74,-70,1,0
828,-76,-68,-87,-78,-70,-66,-55,-70,-81,-75,1,0
829,-73,-65,-75,-70,-68,-65,-58,-69,-69,-65,1,0
830,-71,-64,-74,-71,-72,-65,-61,-72,-72,-69,1,0
831,-80,-68,-77,-78,-71,-63,-64,-68,-65,-75,1,0
832,-100,-100,-100,-100,-100,-64,-65,-100,-100,-72,1,0
833,-82,-81,-79,-77,-74,-69,-58,-66,-68,-71,1,0
834,-72,-79,-78,-81,-80,-71,-55,-68,-67,-71,1,0
835,-100,-75,-83,-73,-69,-75,-56,-83,-67,-73,1,0
836,-77,-82,-87,-86,-73,-72,-56,-72,-74,-67,1,0
837,-78,-75,-81,-80,-66,-73,-58,-72,-83,-78,1,0
838,-78,-74,-80,-74,-68,-70,-64,-72,-84,-67,1,0
839,-67,-77,-100,-74,-71,-67,-62,-72,-69,-73,1,0
840,-71,-71,-80,-70,-78,-71,-69,-83,-77,-72,1,0
841,-67,-67,-78,-71,-72,-100,-65,-76,-77,-76,1,0
842,-73,-66,-78,-75,-70,-75,-69,-70,-83,-100,1,0
843,-100,-75,-83,-79,-78,-75,-65,-81,-70,-70,1,0
844,-78,-67,-100,-81,-70,-83,-65,-74,-72,-70,1,0
845,-87,-73,-81,-100,-68,-86,-58,-72,-66,-74,1,0
846,-74,-77,-81,-100,-74,-78,-55,-71,-66,-77,1,0
847,-77,-82,-78,-78,-76,-77,-60,-71,-80,-87,1,0
848,-100,-100,-80,-83,-78,-100,-57,-68,-75,-83,1,0
849,-87,-81,-87,-74,-75,-76,-59,-73,-71,-67,1,0
850,-83,-83,-82,-81,-74,-81,-64,-74,-75,-76,1,0
851,-75,-74,-100,-78,-79,-81,-64,-78,-65,-77,1,0
852,-72,-79,-82,-77,-78,-78,-60,-73,-63,-76,1,0
853,-84,-75,-100,-77,-80,-71,-62,-74,-64,-72,1,0
854,-82,-87,-81,-85,-69,-75,-68,-69,-75,-70,1,0
855,-75,-100,-100,-87,-69,-79,-67,-75,-69,-70,1,0
856,-75,-76,-78,-82,-65,-74,-67,-69,-63,-66,1,0
857,-72,-78,-79,-73,-68,-100,-63,-68,-65,-69,1,0
858,-76,-76,-73,-90,-73,-73,-62,-69,-65,-70,1,0
859,-73,-73,-79,-81,-64,-88,-59,-63,-76,-65,1,0
860,-74,-71,-76,-75,-62,-100,-61,-66,-74,-61,1,0
861,-100,-100,-100,-100,-61,-100,-63,-100,-65,-62,1,0
862,-77,-73,-78,-76,-73,-73,-62,-72,-67,-67,1,0
863,-75,-82,-82,-70,-64,-78,-70,-100,-66,-70,1,0
864,-71,-74,-76,-67,-64,-79,-62,-67,-73,-73,1,0
865,-80,-72,-75,-70,-63,-75,-56,-62,-76,-65,1,0
866,-77,-72,-81,-65,-64,-75,-57,-64,-73,-65,1,0
867,-81,-82,-85,-67,-64,-69,-56,-66,-75,-77,1,0
868,-86,-74,-79,-65,-63,-73,-61,-83,-67,-64,1,0
869,-73,-80,-100,-74,-67,-70,-59,-68,-63,-89,1,0
870,-75,-78,-100,-78,-68,-70,-60,-78,-79,-80,1,0
871,-83,-77,-83,-71,-65,-71,-62,-71,-64,-68,1,0
872,-100,-69,-77,-71,-66,-80,-60,-68,-68,-62,1,0
873,-82,-75,-75,-69,-66,-72,-61,-71,-66,-72,1,0
874,-81,-75,-75,-70,-62,-100,-62,-69,-72,-72,1,0
875,-80,-74,-82,-73,-64,-71,-61,-65,-71,-67,1,0
876,-83,-80,-75,-72,-62,-72,-62,-69,-67,-64,1,0
877,-75,-77,-87,-68,-62,-73,-63,-65,-69,-71,1,0
878,-77,-73,-81,-72,-63,-76,-59,-75,-70,-64,1,0
879,-100,-100,-100,-100,-63,-100,-66,-64,-68,-68,1,0
880,-75,-81,-75,-70,-62,-64,-69,-72,-66,-67,1,0
881,-74,-73,-74,-72,-63,-72,-61,-76,-64,-81,1,0
882,-78,-69,-77,-71,-66,-72,-62,-75,-79,-72,1,0
883,-76,-70,-76,-72,-69,-69,-61,-67,-74,-71,1,0
884,-71,-71,-100,-77,-67,-72,-59,-65,-66,-71,1,0
885,-77,-70,-77,-74,-63,-85,-60,-61,-70,-69,1,0
886,-78,-75,-71,-74,-61,-82,-64,-62,-87,-68,1,0
887,-79,-73,-68,-76,-64,-81,-62,-69,-70,-70,1,0
888,-79,-75,-71,-75,-65,-77,-61,-67,-69,-73,1,0
889,-76,-69,-79,-73,-67,-71,-71,-73,-63,-69,1,0
890,-100,-100,-100,-100,-100,-100,-58,-100,-100,-74,1,0
891,-80,-74,-85,-76,-69,-76,-59,-71,-72,-64,1,0
892,-79,-100,-83,-74,-69,-69,-58,-66,-77,-67,1,0
893,-76,-78,-79,-72,-74,-74,-61,-67,-70,-64,1,0
894,-76,-74,-72,-77,-73,-70,-59,-71,-64,-65,1,0
895,-81,-76,-69,-75,-64,-84,-53,-66,-70,-67,1,0
896,-73,-78,-69,-79,-66,-67,-62,-77,-64,-69,1,0
897,-72,-69,-68,-78,-64,-72,-63,-62,-64,-67,1,0
898,-100,-64,-75,-84,-64,-71,-61,-69,-69,-73,1,0
899,-74,-72,-100,-100,-68,-77,-55,-65,-68,-69,1,0
900,-77,-100,-69,-77,-72,-77,-55,-66,-64,-62,1,0
901,-100,-80,-74,-80,-70,-66,-54,-67,-61,-66,1,0
902,-82,-84,-79,-84,-70,-72,-54,-65,-70,-69,1,0
903,-81,-83,-74,-76,-84,-75,-63,-66,-73,-68,1,0
904,-76,-79,-71,-72,-83,-68,-58,-76,-71,-67,1,0
905,-69,-74,-74,-83,-67,-75,-55,-76,-75,-72,1,0
906,-81,-100,-75,-100,-81,-73,-54,-69,-62,-77,1,0
907,-72,-71,-69,-79,-74,-74,-54,-66,-70,-69,1,0
908,-100,-100,-100,-100,-100,-100,-56,-61,-67,-76,1,0
909,-82,-74,-78,-71,-78,-75,-55,-69,-65,-77,1,0
910,-81,-83,-76,-71,-76,-76,-59,-67,-65,-67,1,0
911,-79,-82,-83,-83,-69,-73,-62,-62,-60,-65,1,0
912,-75,-80,-76,-77,-72,-70,-58,-66,-74,-65,1,0
913,-77,-78,-76,-83,-79,-100,-53,-65,-68,-69,1,0
914,-78,-74,-82,-79,-75,-74,-56,-66,-67,-71,1,0
915,-78,-73,-85,-90,-73,-70,-54,-70,-65,-77,1,0
916,-76,-69,-73,-75,-72,-72,-51,-69,-72,-73,1,0
917,-83,-75,-74,-100,-77,-72,-53,-71,-65,-74,1,0
918,-75,-72,-73,-77,-72,-80,-55,-64,-67,-73,1,0
919,-100,-100,-100,-100,-100,-65,-52,-58,-100,-73,1,0
920,-85,-79,-75,-73,-73,-73,-51,-76,-61,-67,1,0
921,-78,-100,-74,-73,-70,-78,-50,-61,-75,-69,1,0
922,-77,-79,-100,-100,-70,-74,-54,-57,-64,-67,1,0
923,-79,-75,-76,-78,-76,-83,-54,-61,-62,-65,1,0
924,-86,-76,-76,-100,-71,-79,-56,-77,-68,-67,1,0
925,-76,-100,-72,-79,-76,-77,-57,-62,-69,-73,1,0
926,-80,-73,-72,-89,-69,-78,-60,-66,-75,-70,1,0
927,-76,-76,-81,-81,-66,-86,-58,-76,-64,-76,1,0
928,-81,-76,-80,-76,-73,-100,-53,-64,-66,-69,1,0
929,-84,-77,-76,-81,-65,-70,-54,-64,-63,-67,1,0
930,-82,-74,-77,-80,-78,-72,-54,-63,-63,-80,1,0
931,-100,-76,-100,-76,-72,-68,-57,-68,-66,-65,1,0
932,-86,-76,-79,-75,-62,-71,-54,-65,-75,-69,1,0
933,-81,-78,-78,-75,-70,-69,-58,-65,-65,-63,1,0
934,-81,-73,-78,-77,-66,-74,-60,-64,-66,-64,1,0
935,-74,-76,-74,-74,-67,-70,-54,-66,-66,-57,1,0
936,-76,-78,-79,-76,-72,-73,-48,-67,-64,-86,1,0
937,-100,-100,-100,-100,-67,-100,-51,-64,-62,-77,1,0
938,-100,-79,-78,-100,-66,-78,-58,-63,-67,-79,1,0
939,-82,-79,-86,-73,-67,-81,-51,-69,-70,-66,1,0
940,-82,-77,-77,-78,-67,-79,-50,-65,-67,-61,1,0
941,-73,-84,-74,-82,-62,-73,-65,-61,-62,-60,1,0
942,-78,-74,-79,-80,-67,-80,-59,-56,-65,-68,1,0
943,-82,-100,-77,-86,-84,-71,-50,-57,-63,-67,1,0
944,-76,-75,-83,-78,-67,-75,-58,-60,-68,-66,1,0
945,-100,-83,-84,-79,-64,-71,-51,-71,-62,-74,1,0
946,-81,-77,-76,-77,-81,-74,-62,-65,-73,-74,1,0
947,-81,-100,-80,-81,-63,-79,-55,-57,-66,-71,1,0
948,-84,-76,-81,-100,-81,-73,-52,-60,-57,-67,1,0
949,-76,-70,-84,-100,-80,-64,-55,-100,-58,-70,1,0
950,-81,-70,-79,-74,-66,-69,-57,-100,-67,-100,1,0
951,-82,-74,-80,-83,-62,-79,-70,-61,-58,-69,1,0
952,-80,-76,-80,-88,-64,-70,-60,-61,-65,-65,1,0
953,-78,-70,-86,-100,-64,-65,-78,-72,-66,-60,1,0
954,-78,-75,-100,-84,-72,-78,-64,-65,-71,-63,1,0
955,-73,-72,-83,-100,-68,-85,-52,-58,-66,-80,1,0
956,-71,-78,-85,-81,-75,-70,-57,-100,-73,-75,1,0
957,-100,-82,-79,-79,-69,-78,-66,-62,-70,-71,1,0
958,-77,-74,-75,-100,-72,-72,-59,-63,-66,-64,1,0
959,-74,-79,-79,-81,-80,-76,-63,-68,-75,-61,1,0
960,-72,-83,-81,-75,-67,-75,-67,-70,-66,-65,1,0
961,-79,-85,-100,-78,-69,-77,-54,-60,-73,-66,1,0
962,-87,-81,-100,-80,-72,-71,-68,-71,-63,-68,1,0
963,-84,-100,-81,-100,-69,-73,-62,-72,-66,-69,1,0
964,-73,-75,-80,-85,-100,-85,-68,-63,-63,-87,1,0
965,-85,-83,-100,-100,-67,-70,-62,-59,-63,-69,1,0
966,-100,-100,-100,-100,-64,-69,-100,-57,-64,-66,1,0
967,-78,-74,-100,-84,-100,-74,-59,-58,-67,-77,1,0
968,-74,-77,-73,-86,-67,-100,-57,-60,-65,-69,1,0
969,-76,-79,-78,-86,-65,-100,-71,-64,-66,-61,1,0
970,-77,-100,-76,-84,-63,-100,-58,-64,-63,-64,1,0
971,-74,-100,-85,-100,-66,-100,-59,-60,-69,-69,1,0
972,-77,-83,-80,-78,-63,-70,-62,-55,-61,-67,1,0
973,-77,-73,-76,-81,-65,-80,-64,-68,-63,-66,1,0
974,-72,-81,-78,-76,-59,-75,-64,-58,-67,-80,1,0
975,-80,-74,-76,-73,-61,-68,-63,-67,-63,-64,1,0
976,-78,-79,-72,-72,-60,-69,-59,-72,-60,-63,1,0
977,-70,-100,-72,-80,-60,-72,-71,-60,-60,-74,1,0
978,-80,-78,-66,-78,-66,-68,-58,-66,-64,-73,1,0
979,-75,-73,-68,-74,-74,-77,-69,-58,-61,-72,1,0
980,-83,-79,-66,-100,-68,-79,-74,-61,-65,-70,1,0
981,-70,-72,-66,-88,-63,-77,-65,-58,-69,-68,1,0
982,-69,-78,-66,-75,-66,-69,-56,-71,-66,-76,1,0
983,-68,-71,-77,-76,-72,-76,-63,-63,-56,-79,1,0
984,-77,-70,-72,-73,-72,-67,-58,-67,-64,-68,1,0
985,-73,-67,-68,-83,-63,-78,-62,-64,-60,-72,1,0
986,-76,-74,-66,-76,-66,-67,-67,-64,-60,-60,1,0
987,-76,-81,-66,-72,-72,-72,-68,-64,-63,-66,1,0
988,-72,-74,-69,-75,-69,-71,-59,-58,-58,-64,1,0
989,-70,-78,-64,-73,-67,-100,-71,-64,-62,-67,1,0
990,-69,-65,-62,-69,-69,-73,-58,-77,-64,-61,1,0
991,-74,-69,-64,-83,-70,-82,-56,-65,-64,-61,1,0
992,-76,-78,-62,-73,-66,-70,-60,-68,-72,-66,1,0
993,-72,-69,-61,-73,-65,-77,-61,-66,-62,-81,1,0
994,-100,-100,-100,-100,-100,-71,-66,-64,-64,-63,1,0
995,-71,-69,-60,-69,-60,-77,-66,-69,-66,-71,1,0
996,-69,-72,-57,-66,-64,-69,-69,-71,-63,-67,1,0
997,-72,-72,-57,-64,-68,-66,-73,-76,-64,-59,1,0
998,-76,-76,-57,-70,-68,-64,-76,-75,-58,-65,1,0
999,-80,-74,-59,-75,-67,-78,-63,-61,-58,-56,1,0
1000,-79,-100,-60,-71,-69,-78,-68,-84,-62,-55,1,0
1001,-66,-73,-58,-68,-67,-66,-61,-76,-59,-56,1,0
1002,-66,-76,-57,-65,-70,-67,-73,-66,-60,-62,1,0
1003,-65,-68,-59,-64,-75,-64,-62,-63,-55,-64,1,0
1004,-72,-67,-60,-66,-85,-61,-63,-72,-56,-59,1,0
1005,-70,-72,-60,-66,-62,-74,-66,-68,-66,-61,1,0
1006,-81,-68,-60,-65,-64,-65,-61,-64,-58,-64,1,0
1007,-78,-68,-61,-65,-68,-64,-76,-63,-58,-67,1,0
1008,-67,-72,-63,-69,-74,-61,-65,-72,-78,-62,1,0
1009,-70,-76,-62,-70,-65,-64,-74,-79,-65,-61,1,0
1010,-74,-74,-60,-68,-62,-64,-82,-69,-65,-67,1,0
1011,-67,-68,-62,-74,-68,-78,-64,-71,-64,-64,1,0
1012,-72,-71,-62,-76,-69,-66,-64,-70,-71,-74,1,0
1013,-70,-67,-64,-71,-68,-66,-72,-65,-61,-64,1,0
1014,-100,-74,-62,-66,-62,-68,-63,-70,-63,-61,1,0
1015,-74,-72,-65,-64,-69,-69,-67,-63,-62,-57,1,0
1016,-76,-67,-68,-67,-69,-68,-100,-70,-64,-60,1,0
1017,-78,-64,-66,-66,-63,-63,-72,-68,-62,-62,1,0
1018,-75,-100,-64,-64,-69,-68,-68,-68,-63,-62,1,0
1019,-66,-68,-66,-65,-71,-70,-62,-76,-63,-74,1,0
1020,-67,-70,-71,-66,-77,-68,-57,-63,-68,-63,1,0
1021,-68,-80,-72,-68,-59,-67,-65,-65,-59,-72,1,0
1022,-81,-68,-77,-77,-62,-77,-65,-63,-62,-66,1,0
1023,-75,-84,-75,-81,-66,-73,-64,-72,-61,-66,1,0
1024,-76,-70,-87,-76,-74,-73,-69,-62,-65,-61,1,0
1025,-68,-69,-75,-70,-67,-77,-65,-59,-64,-66,1,0
1026,-88,-68,-80,-75,-68,-69,-72,-62,-61,-65,1,0
1027,-78,-71,-75,-78,-70,-75,-62,-84,-57,-64,1,0
1028,-82,-72,-84,-76,-67,-74,-63,-70,-65,-63,1,0
1029,-72,-74,-100,-78,-64,-76,-69,-74,-65,-60,1,0
1030,-87,-75,-82,-73,-60,-72,-61,-70,-68,-65,1,0
1031,-68,-66,-74,-81,-100,-80,-58,-62,-65,-61,1,0
1032,-69,-71,-78,-76,-73,-72,-74,-75,-63,-60,1,0
1033,-73,-69,-82,-79,-64,-81,-57,-65,-66,-62,1,0
1034,-76,-72,-76,-79,-61,-70,-61,-71,-60,-62,1,0
1035,-75,-66,-75,-76,-87,-78,-63,-73,-68,-54,1,0
1036,-77,-79,-75,-75,-69,-72,-69,-69,-59,-66,1,0
1037,-69,-67,-72,-79,-64,-75,-77,-79,-69,-56,1,0
1038,-79,-67,-77,-81,-64,-68,-60,-63,-58,-63,1,0
1039,-82,-70,-80,-78,-67,-77,-72,-64,-56,-69,1,0
1040,-69,-79,-83,-83,-70,-77,-76,-71,-57,-60,1,0
1041,-73,-85,-80,-80,-64,-78,-73,-74,-62,-59,1,0
1042,-72,-74,-78,-80,-68,-77,-66,-63,-62,-57,1,0
1043,-80,-77,-100,-72,-70,-74,-64,-64,-84,-56,1,0
1044,-70,-66,-83,-76,-71,-73,-65,-67,-57,-61,1,0
1045,-77,-67,-75,-75,-67,-72,-65,-60,-60,-66,1,0
1046,-72,-76,-85,-82,-63,-73,-66,-61,-61,-62,1,0
1047,-76,-64,-87,-83,-56,-80,-71,-65,-56,-66,1,0
1048,-79,-62,-100,-100,-64,-82,-100,-68,-57,-62,1,0
1049,-83,-58,-76,-80,-60,-76,-81,-61,-58,-62,1,0
1050,-71,-58,-72,-77,-64,-78,-68,-64,-57,-62,1,0
1051,-75,-57,-78,-100,-63,-83,-71,-61,-57,-57,1,0
1052,-84,-58,-78,-100,-62,-67,-79,-64,-64,-60,1,0
1053,-74,-59,-73,-79,-66,-67,-77,-67,-62,-64,1,0
1054,-69,-58,-84,-75,-64,-74,-67,-67,-63,-63,1,0
1055,-69,-58,-78,-79,-64,-68,-69,-66,-69,-66,1,0
1056,-66,-57,-79,-77,-60,-77,-62,-70,-66,-60,1,0
1057,-65,-58,-76,-72,-60,-70,-64,-61,-65,-61,1,0
1058,-68,-62,-71,-70,-57,-69,-65,-63,-74,-65,1,0
1059,-71,-64,-72,-76,-57,-67,-68,-65,-59,-62,1,0
1060,-79,-71,-69,-70,-62,-66,-74,-65,-67,-62,1,0
1061,-64,-61,-72,-72,-58,-70,-69,-63,-57,-65,1,0
1062,-63,-69,-83,-68,-67,-64,-64,-58,-65,-64,1,0
1063,-61,-66,-81,-73,-55,-64,-64,-66,-61,-65,1,0
1064,-59,-70,-82,-71,-61,-63,-64,-63,-64,-69,1,0
1065,-57,-65,-78,-73,-62,-71,-76,-63,-68,-62,1,0
1066,-55,-79,-74,-68,-57,-71,-72,-65,-62,-61,1,0
1067,-57,-62,-73,-77,-60,-85,-62,-62,-62,-69,1,0
1068,-61,-61,-73,-66,-59,-69,-65,-68,-58,-64,1,0
1069,-62,-61,-76,-66,-62,-64,-63,-61,-59,-76,1,0
1070,-62,-60,-72,-67,-68,-76,-71,-70,-64,-64,1,0
1071,-71,-57,-78,-62,-58,-74,-64,-71,-69,-65,1,0
1072,-63,-60,-70,-65,-62,-62,-66,-67,-63,-63,1,0
1073,-64,-62,-78,-63,-61,-66,-67,-100,-61,-68,1,0
1074,-67,-72,-81,-66,-58,-72,-70,-63,-54,-63,1,0
1075,-65,-84,-71,-63,-57,-66,-75,-64,-58,-65,1,0
1076,-67,-62,-64,-64,-56,-74,-71,-64,-62,-62,1,0
1077,-67,-57,-62,-61,-54,-71,-68,-65,-56,-65,1,0
1078,-74,-62,-61,-64,-55,-62,-75,-64,-62,-64,1,0
1079,-73,-65,-60,-61,-51,-75,-78,-67,-59,-67,1,0
1080,-67,-60,-57,-64,-51,-64,-69,-62,-57,-69,1,0
1081,-77,-61,-58,-57,-52,-62,-67,-61,-56,-57,1,0
1082,-63,-58,-57,-68,-51,-64,-67,-61,-54,-55,1,0
1083,-68,-65,-72,-68,-50,-57,-69,-61,-62,-57,1,0
1084,-66,-63,-62,-61,-50,-59,-64,-74,-67,-58,1,0
1085,-67,-59,-60,-69,-52,-56,-67,-66,-58,-59,1,0
1086,-69,-75,-62,-62,-59,-62,-64,-69,-61,-69,1,0
1087,-66,-69,-65,-74,-60,-61,-65,-67,-67,-60,1,0
1088,-72,-81,-60,-68,-52,-61,-78,-67,-57,-62,1,0
1089,-61,-61,-65,-70,-51,-62,-63,-68,-65,-62,1,0
1090,-64,-82,-61,-65,-53,-72,-74,-67,-61,-68,1,0
1091,-66,-64,-60,-62,-56,-56,-65,-73,-65,-78,1,0
1092,-76,-70,-66,-67,-57,-62,-61,-70,-70,-62,1,0
1093,-70,-57,-62,-63,-58,-60,-65,-69,-66,-67,1,0
1094,-60,-74,-66,-63,-57,-59,-65,-64,-60,-64,1,0
1095,-62,-64,-69,-62,-61,-57,-66,-66,-62,-57,1,0
1096,-62,-62,-73,-68,-64,-62,-72,-70,-65,-63,1,0
1097,-65,-59,-73,-64,-59,-76,-67,-64,-65,-61,1,0
1098,-52,-66,-71,-68,-65,-59,-74,-64,-65,-57,1,0
1099,-54,-69,-72,-81,-72,-53,-63,-73,-68,-64,1,0
1100,-58,-62,-69,-64,-60,-52,-78,-75,-62,-62,1,0
1101,-61,-65,-72,-74,-63,-59,-68,-67,-60,-68,1,0
1102,-64,-58,-63,-68,-65,-57,-64,-76,-65,-64,1,0
1103,-61,-61,-62,-65,-53,-53,-68,-60,-60,-68,1,0
1104,-54,-61,-68,-66,-68,-52,-67,-80,-64,-62,1,0
1105,-61,-63,-68,-61,-62,-60,-67,-63,-67,-60,1,0
1106,-62,-62,-69,-62,-73,-62,-71,-70,-66,-59,1,0
1107,-57,-55,-69,-64,-72,-59,-66,-64,-73,-67,1,0
1108,-63,-55,-72,-60,-62,-58,-69,-68,-62,-64,1,0
1109,-60,-58,-77,-64,-56,-64,-64,-68,-62,-60,1,0
1110,-53,-55,-78,-71,-63,-66,-64,-64,-64,-66,1,0
1111,-63,-57,-68,-61,-62,-64,-62,-61,-63,-62,1,0
1112,-66,-61,-77,-71,-62,-69,-66,-64,-59,-68,1,0
1113,-59,-67,-69,-63,-57,-70,-64,-77,-62,-61,1,0
1114,-57,-62,-66,-62,-57,-64,-63,-72,-60,-61,1,0
1115,-57,-76,-76,-68,-58,-77,-65,-75,-62,-63,0,1
1116,-65,-53,-72,-69,-63,-62,-68,-67,-60,-61,0,1
1117,-58,-60,-64,-65,-55,-68,-69,-75,-63,-60,0,1
1118,-58,-62,-69,-64,-65,-76,-74,-85,-63,-64,0,1
1119,-63,-55,-66,-67,-64,-66,-68,-69,-67,-67,0,1
1120,-63,-54,-63,-70,-62,-66,-69,-67,-73,-65,0,1
1121,-66,-64,-67,-65,-56,-72,-69,-74,-64,-69,0,1
1122,-62,-58,-69,-69,-56,-71,-63,-69,-73,-68,0,0
1123,-70,-56,-77,-62,-56,-62,-63,-74,-65,-70,0,0
1124,-70,-61,-66,-70,-56,-62,-66,-82,-64,-66,0,0
1125,-55,-63,-65,-71,-63,-71,-74,-64,-60,-61,0,0
1126,-65,-63,-67,-62,-67,-74,-71,-67,-62,-63,0,0
1127,-67,-60,-73,-65,-78,-62,-61,-62,-60,-63,0,0
1128,-61,-51,-63,-64,-66,-71,-64,-57,-64,-79,0,0
1129,-60,-58,-73,-71,-60,-65,-80,-58,-62,-63,0,0
1130,-60,-62,-72,-73,-71,-73,-72,-77,-64,-64,0,0
1131,-69,-52,-67,-65,-64,-60,-72,-64,-64,-69,0,0
1132,-65,-55,-63,-77,-70,-71,-74,-71,-59,-69,0,0
1133,-60,-58,-62,-77,-64,-66,-65,-62,-63,-82,0,0
1134,-61,-54,-63,-69,-65,-57,-65,-66,-75,-67,0,0
1135,-62,-55,-68,-76,-62,-64,-63,-72,-70,-66,0,0
1136,-67,-55,-64,-68,-61,-62,-66,-65,-66,-67,0,0
1137,-60,-49,-60,-66,-57,-67,-74,-65,-62,-66,0,0
1138,-67,-48,-61,-65,-62,-62,-72,-70,-62,-68,0,0
1139,-62,-49,-67,-63,-78,-69,-65,-77,-59,-64,0,0
1140,-63,-54,-62,-67,-67,-70,-63,-67,-71,-72,0,0
1141,-64,-62,-64,-76,-60,-69,-69,-66,-63,-74,0,0
1142,-58,-56,-62,-68,-67,-58,-69,-76,-66,-75,0,0
1143,-62,-51,-64,-62,-68,-68,-62,-56,-62,-72,0,0
1144,-62,-56,-65,-65,-68,-65,-62,-78,-66,-71,0,0
1145,-57,-62,-67,-65,-69,-60,-73,-62,-56,-72,0,0
1146,-79,-54,-61,-63,-55,-61,-71,-64,-61,-83,0,0
1147,-71,-62,-61,-63,-60,-63,-72,-60,-61,-76,0,0
1148,-56,-74,-61,-60,-63,-61,-64,-65,-65,-64,0,0
1149,-64,-56,-54,-63,-62,-62,-72,-69,-73,-64,0,0
1150,-74,-61,-56,-58,-63,-65,-67,-75,-70,-68,0,0
1151,-57,-53,-57,-62,-62,-60,-72,-63,-66,-67,0,0
1152,-74,-62,-57,-56,-62,-66,-70,-62,-62,-72,0,0
1153,-64,-57,-62,-62,-76,-65,-69,-64,-63,-63,0,0
1154,-57,-56,-74,-66,-58,-64,-62,-63,-65,-68,0,0
