superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door,raw_photosensor_endpos
731,-67,-72,-100,-61,-66,-67,-80,-65,-69,-78,0,0,0
732,-70,-69,-74,-62,-71,-66,-81,-67,-69,-80,0,0,0
733,-76,-63,-67,-53,-68,-64,-75,-66,-68,-100,0,0,0
734,-81,-60,-70,-57,-66,-68,-75,-67,-72,-88,0,0,0
735,-67,-61,-79,-55,-68,-72,-81,-69,-66,-77,0,0,0
736,-69,-57,-63,-60,-71,-69,-77,-66,-67,-79,0,0,0
737,-76,-56,-72,-61,-67,-70,-79,-67,-64,-74,0,0,0
738,-72,-57,-61,-60,-65,-69,-79,-66,-69,-78,0,0,0
739,-73,-57,-65,-65,-65,-68,-72,-66,-68,-77,0,0,0
740,-73,-57,-67,-57,-69,-64,-76,-68,-68,-82,0,0,0
741,-67,-56,-65,-100,-69,-65,-71,-68,-72,-78,0,0,0
742,-69,-61,-76,-58,-69,-66,-75,-69,-75,-100,0,0,0
743,-73,-59,-63,-54,-75,-65,-68,-66,-70,-79,0,0,0
744,-64,-65,-70,-65,-72,-66,-78,-67,-75,-100,0,0,0
745,-69,-66,-62,-63,-77,-68,-77,-66,-68,-100,0,0,0
746,-67,-67,-63,-58,-72,-70,-74,-66,-77,-80,0,0,0
747,-70,-66,-64,-63,-74,-68,-73,-67,-69,-100,0,0,0
748,-81,-71,-60,-63,-74,-70,-76,-70,-72,-81,0,0,0
749,-85,-75,-65,-63,-73,-72,-75,-72,-71,-100,0,0,0
750,-78,-69,-63,-62,-78,-73,-72,-72,-69,-80,0,0,0
751,-76,-68,-69,-60,-76,-72,-73,-79,-68,-82,0,0,0
752,-70,-65,-62,-64,-81,-70,-75,-81,-70,-79,0,0,0
753,-71,-66,-62,-57,-100,-70,-72,-72,-68,-100,0,0,0
754,-73,-67,-76,-54,-78,-73,-78,-75,-71,-100,0,0,0
755,-69,-68,-68,-53,-85,-72,-72,-71,-71,-85,0,0,0
756,-67,-70,-64,-52,-80,-71,-70,-72,-72,-100,0,0,0
757,-66,-66,-69,-52,-100,-73,-72,-72,-72,-100,0,0,0
758,-67,-63,-100,-53,-77,-75,-78,-70,-76,-83,0,0,0
759,-67,-63,-100,-53,-76,-74,-70,-69,-72,-100,0,0,0
760,-65,-100,-100,-54,-100,-100,-67,-73,-71,-100,0,0,0
761,-65,-63,-100,-55,-74,-75,-67,-72,-69,-100,0,0,0
762,-65,-63,-100,-55,-74,-75,-66,-72,-69,-100,0,0,0
763,-66,-63,-70,-54,-75,-74,-66,-72,-69,-100,0,0,0
764,-66,-63,-100,-54,-75,-75,-67,-71,-70,-100,0,0,0
765,-65,-63,-100,-54,-75,-75,-65,-71,-70,-100,0,0,0
766,-65,-63,-100,-54,-75,-75,-66,-72,-69,-100,0,0,0
767,-65,-63,-100,-54,-75,-75,-67,-72,-70,-100,0,0,0
768,-65,-63,-100,-54,-75,-75,-65,-72,-69,-100,0,0,0
769,-65,-63,-100,-54,-75,-74,-67,-72,-69,-100,0,0,0
770,-65,-63,-100,-54,-74,-75,-67,-72,-70,-100,0,0,0
771,-65,-63,-100,-54,-75,-75,-66,-72,-69,-100,0,0,0
772,-65,-63,-100,-54,-74,-75,-67,-72,-69,-100,0,0,0
773,-65,-63,-100,-54,-75,-75,-67,-71,-69,-100,0,0,0
774,-65,-63,-100,-54,-75,-75,-67,-71,-69,-89,0,0,0
775,-65,-63,-100,-54,-75,-75,-67,-71,-69,-100,0,0,0
776,-66,-63,-100,-54,-75,-74,-67,-71,-69,-87,0,0,0
777,-66,-63,-100,-54,-75,-75,-67,-71,-69,-100,0,0,0
778,-65,-63,-100,-54,-75,-75,-66,-71,-69,-88,0,0,0
779,-65,-63,-100,-54,-74,-75,-67,-71,-69,-100,0,0,0
780,-65,-63,-100,-54,-75,-75,-67,-71,-69,-100,0,0,0
781,-66,-63,-100,-54,-75,-74,-67,-71,-69,-100,0,0,0
782,-66,-63,-100,-54,-75,-75,-67,-71,-69,-100,0,0,0
783,-65,-63,-100,-54,-75,-74,-67,-71,-69,-100,0,0,0
784,-66,-63,-100,-54,-74,-75,-67,-71,-69,-90,0,0,0
785,-66,-63,-100,-54,-75,-74,-67,-71,-70,-100,0,0,0
786,-66,-63,-100,-53,-75,-74,-67,-71,-69,-87,0,0,0
787,-66,-63,-70,-53,-75,-74,-68,-70,-71,-100,0,0,0
788,-67,-63,-71,-53,-76,-74,-69,-70,-71,-86,0,0,0
789,-67,-63,-74,-53,-75,-74,-72,-69,-73,-84,0,0,0
790,-67,-64,-75,-53,-76,-74,-76,-69,-75,-83,0,0,0
791,-67,-64,-70,-53,-79,-75,-74,-70,-74,-87,0,0,0
792,-66,-67,-100,-52,-87,-73,-70,-73,-72,-100,0,0,0
793,-66,-71,-64,-52,-85,-71,-69,-72,-71,-88,0,0,0
794,-70,-68,-70,-54,-80,-73,-72,-72,-71,-100,0,0,0
795,-70,-66,-63,-55,-81,-71,-73,-74,-70,-100,0,0,0
796,-70,-64,-65,-62,-81,-70,-73,-76,-71,-77,0,0,0
797,-77,-64,-63,-58,-78,-71,-67,-72,-68,-80,0,0,0
798,-72,-67,-70,-78,-71,-70,-70,-74,-71,-84,0,0,0
799,-85,-64,-64,-61,-77,-69,-74,-71,-72,-78,0,0,0
800,-74,-65,-64,-68,-73,-70,-74,-69,-68,-83,0,0,0
801,-69,-62,-62,-56,-82,-71,-69,-69,-73,-100,0,0,0
802,-72,-63,-64,-60,-76,-65,-67,-72,-70,-100,0,0,0
803,-81,-73,-62,-55,-71,-64,-72,-71,-66,-83,0,0,0
804,-84,-74,-66,-59,-70,-66,-68,-71,-64,-85,0,0,0
805,-70,-67,-67,-63,-68,-69,-71,-72,-66,-84,0,0,0
806,-68,-64,-73,-55,-70,-70,-75,-70,-65,-78,0,0,0
807,-68,-62,-69,-53,-71,-69,-74,-68,-64,-79,0,0,0
808,-70,-63,-66,-53,-69,-72,-82,-66,-68,-100,0,0,0
809,-62,-61,-71,-57,-69,-67,-74,-66,-65,-100,0,0,0
810,-62,-66,-72,-55,-73,-65,-83,-70,-63,-78,0,0,0
811,-67,-64,-67,-57,-68,-70,-73,-72,-62,-76,0,0,0
812,-69,-62,-72,-58,-69,-63,-67,-73,-64,-73,0,0,0
813,-73,-60,-69,-59,-70,-70,-68,-78,-64,-79,0,0,0
814,-74,-60,-60,-64,-71,-64,-72,-75,-66,-72,0,0,0
815,-64,-62,-62,-77,-80,-69,-78,-66,-76,-76,0,0,0
816,-64,-62,-61,-69,-71,-68,-67,-70,-81,-71,0,0,0
817,-56,-67,-65,-73,-77,-71,-77,-70,-67,-72,0,0,0
818,-58,-53,-82,-77,-65,-66,-71,-66,-66,-70,0,0,0
819,-64,-54,-68,-80,-63,-67,-61,-67,-76,-69,0,0,0
820,-66,-62,-81,-72,-64,-66,-100,-64,-65,-82,0,0,0
821,-59,-68,-75,-100,-65,-66,-68,-79,-64,-81,0,0,0
822,-61,-100,-100,-100,-63,-100,-100,-66,-100,-75,0,0,0
823,-61,-68,-100,-100,-71,-73,-68,-60,-68,-78,0,0,0
824,-70,-54,-79,-68,-74,-73,-71,-64,-79,-66,0,0,0
825,-61,-57,-78,-70,-77,-72,-67,-70,-67,-74,0,0,0
826,-100,-49,-100,-78,-65,-68,-67,-67,-67,-71,0,0,0
827,-53,-51,-78,-76,-63,-59,-62,-71,-64,-69,0,0,0
828,-54,-51,-78,-77,-66,-63,-66,-67,-68,-64,0,0,0
829,-57,-55,-74,-100,-60,-69,-68,-67,-69,-65,0,0,0
830,-56,-54,-78,-75,-67,-60,-62,-61,-64,-66,0,0,0
831,-65,-60,-84,-83,-72,-68,-64,-64,-68,-70,0,0,0
832,-58,-61,-80,-74,-64,-62,-69,-62,-60,-64,0,0,0
833,-72,-58,-83,-76,-63,-68,-72,-63,-65,-62,0,0,0
834,-62,-69,-79,-79,-59,-65,-66,-75,-66,-69,0,0,0
835,-68,-66,-77,-78,-55,-56,-66,-72,-59,-63,0,0,0
836,-69,-57,-80,-78,-53,-66,-66,-84,-62,-61,0,0,0
837,-71,-65,-76,-82,-65,-65,-64,-64,-69,-70,0,0,0
838,-63,-61,-100,-74,-64,-72,-66,-67,-64,-64,0,0,0
839,-70,-63,-84,-100,-58,-65,-68,-62,-62,-66,0,0,0
840,-73,-67,-78,-77,-62,-60,-68,-63,-63,-69,0,0,0
841,-71,-80,-76,-78,-62,-57,-62,-59,-61,-70,0,1,0
842,-69,-68,-82,-81,-60,-54,-64,-68,-79,-69,0,1,0
843,-64,-66,-79,-79,-56,-60,-61,-59,-68,-63,0,1,0
844,-67,-68,-77,-78,-59,-55,-65,-64,-70,-72,0,1,0
845,-66,-74,-100,-82,-58,-54,-73,-66,-72,-72,0,1,0
846,-64,-86,-100,-79,-64,-55,-63,-62,-67,-69,0,1,0
847,-67,-79,-81,-78,-72,-57,-66,-65,-67,-79,0,1,0
848,-65,-68,-81,-83,-79,-70,-68,-64,-66,-68,0,1,0
849,-70,-69,-80,-84,-62,-61,-62,-64,-62,-68,0,1,0
850,-74,-70,-84,-86,-66,-60,-67,-67,-71,-61,0,1,0
851,-65,-81,-81,-83,-78,-59,-57,-64,-63,-62,0,1,0
852,-64,-67,-80,-78,-59,-63,-66,-65,-64,-73,0,1,0
853,-62,-100,-79,-100,-58,-69,-61,-73,-66,-66,0,1,0
854,-65,-76,-83,-77,-61,-66,-66,-63,-67,-77,0,1,0
855,-75,-77,-77,-83,-60,-70,-62,-69,-62,-68,0,1,0
856,-70,-73,-84,-81,-65,-66,-62,-64,-62,-62,0,1,0
857,-72,-75,-80,-84,-62,-77,-62,-66,-68,-70,0,1,0
858,-72,-83,-88,-80,-65,-76,-61,-77,-70,-70,0,1,0
859,-72,-76,-81,-78,-68,-72,-59,-71,-58,-67,0,1,0
860,-73,-69,-86,-80,-77,-76,-64,-65,-58,-69,0,1,0
861,-76,-74,-86,-78,-68,-63,-61,-68,-64,-69,0,1,0
862,-80,-76,-100,-100,-74,-67,-68,-64,-61,-66,0,1,0
863,-79,-75,-100,-79,-69,-67,-61,-65,-62,-69,0,1,0
864,-81,-72,-100,-100,-75,-69,-61,-64,-62,-64,0,1,0
865,-72,-77,-100,-80,-65,-72,-69,-65,-57,-75,0,1,0
866,-78,-83,-81,-79,-62,-78,-60,-70,-100,-67,0,1,0
867,-77,-81,-85,-82,-79,-72,-65,-69,-73,-70,0,1,1
868,-83,-74,-83,-100,-71,-73,-62,-72,-69,-63,1,0,1
869,-75,-70,-82,-80,-68,-74,-64,-63,-83,-74,1,0,1
870,-80,-80,-76,-78,-70,-74,-65,-63,-67,-69,1,0,1
871,-79,-100,-85,-83,-75,-65,-65,-70,-67,-69,1,0,1
872,-69,-76,-83,-100,-72,-69,-64,-67,-64,-70,1,0,1
873,-77,-71,-82,-100,-75,-72,-75,-73,-71,-72,1,0,1
874,-100,-72,-100,-100,-67,-72,-65,-65,-66,-77,1,0,1
875,-81,-77,-80,-100,-100,-72,-67,-68,-63,-65,1,0,1
876,-76,-81,-79,-86,-68,-75,-69,-83,-100,-87,1,0,1
877,-75,-80,-100,-83,-77,-100,-64,-81,-64,-70,1,0,1
878,-75,-76,-86,-80,-74,-77,-64,-64,-67,-74,1,0,1
879,-79,-76,-79,-100,-72,-73,-63,-67,-62,-70,1,0,0
880,-84,-78,-81,-100,-71,-75,-57,-62,-65,-76,1,0,1
881,-80,-75,-100,-80,-70,-70,-63,-57,-62,-75,1,0,1
882,-77,-75,-78,-100,-70,-69,-100,-60,-67,-66,1,0,1
883,-85,-72,-89,-100,-77,-88,-56,-65,-70,-80,1,0,1
884,-85,-72,-100,-85,-72,-100,-61,-69,-79,-70,1,0,1
885,-100,-73,-84,-86,-76,-76,-57,-71,-66,-74,1,0,1
886,-78,-72,-100,-80,-82,-72,-56,-70,-70,-74,1,0,1
887,-84,-76,-100,-100,-69,-82,-54,-60,-70,-74,1,0,1
888,-81,-77,-82,-82,-70,-68,-55,-66,-100,-78,1,0,1
889,-79,-77,-85,-79,-74,-72,-56,-63,-68,-72,1,0,1
890,-79,-79,-87,-83,-81,-78,-56,-65,-69,-78,1,0,1
891,-78,-79,-78,-79,-76,-79,-55,-100,-69,-70,1,0,1
892,-79,-75,-79,-81,-67,-70,-56,-65,-68,-77,1,0,1
893,-80,-100,-77,-100,-78,-77,-60,-71,-64,-79,1,0,1
894,-79,-76,-100,-81,-69,-73,-66,-72,-72,-74,1,0,1
895,-78,-68,-100,-79,-72,-79,-58,-68,-75,-100,2,0,0
896,-87,-71,-100,-100,-70,-81,-55,-63,-66,-71,2,0,0
897,-80,-79,-100,-77,-80,-81,-56,-82,-72,-75,2,0,0
898,-79,-77,-100,-81,-79,-74,-55,-76,-68,-83,2,0,0
899,-100,-77,-100,-100,-78,-69,-57,-68,-67,-74,2,0,0
900,-100,-77,-87,-87,-80,-68,-57,-74,-66,-81,2,0,1
901,-76,-73,-81,-83,-71,-74,-54,-71,-70,-79,2,0,1
902,-81,-86,-82,-100,-71,-100,-53,-68,-67,-82,2,0,1
903,-85,-75,-85,-100,-66,-70,-52,-70,-71,-100,2,0,0
904,-100,-80,-100,-86,-70,-68,-52,-69,-68,-100,2,0,0
905,-100,-80,-100,-84,-79,-68,-55,-69,-69,-72,2,0,0
906,-81,-81,-83,-85,-71,-73,-52,-65,-82,-70,2,0,0
907,-84,-80,-87,-100,-73,-72,-54,-70,-63,-74,2,0,0
908,-83,-79,-100,-100,-77,-81,-54,-65,-65,-75,2,0,0
909,-81,-74,-84,-100,-81,-72,-56,-68,-74,-72,2,0,0
910,-100,-80,-85,-86,-76,-67,-53,-72,-66,-79,2,0,0
911,-80,-100,-89,-81,-81,-69,-55,-71,-67,-75,2,0,0
912,-81,-81,-84,-80,-100,-75,-53,-69,-76,-76,2,0,0
913,-86,-84,-80,-84,-74,-71,-53,-65,-71,-75,2,0,0
914,-100,-100,-82,-100,-74,-74,-56,-63,-72,-72,2,0,0
915,-100,-100,-86,-83,-81,-77,-55,-63,-75,-72,2,0,0
916,-85,-89,-88,-84,-86,-78,-55,-63,-76,-73,2,0,0
917,-84,-100,-100,-83,-100,-78,-55,-62,-74,-73,2,0,0
918,-85,-100,-100,-83,-82,-79,-57,-63,-75,-73,2,0,0
919,-85,-100,-88,-83,-100,-79,-57,-63,-73,-72,2,0,0
920,-83,-100,-87,-83,-100,-78,-55,-64,-74,-73,2,0,0
921,-85,-100,-100,-84,-83,-79,-55,-63,-74,-73,2,0,0
922,-84,-100,-87,-100,-84,-78,-55,-63,-74,-72,2,0,0
923,-85,-100,-87,-83,-82,-80,-55,-63,-74,-72,2,0,0
924,-85,-100,-89,-84,-81,-80,-56,-63,-73,-72,2,0,0
925,-84,-100,-100,-84,-83,-79,-56,-63,-75,-72,2,0,0
926,-85,-100,-100,-83,-81,-78,-57,-63,-100,-72,2,0,0
927,-85,-100,-100,-84,-83,-78,-56,-63,-75,-72,2,0,0
928,-85,-100,-100,-84,-81,-80,-56,-63,-74,-73,2,0,0
929,-100,-100,-88,-84,-82,-79,-55,-62,-74,-73,2,0,0
930,-85,-100,-100,-83,-81,-78,-55,-64,-75,-72,2,0,0
931,-85,-100,-88,-83,-82,-77,-56,-62,-75,-72,2,0,0
932,-84,-100,-86,-100,-100,-78,-55,-63,-75,-72,2,0,0
933,-86,-100,-85,-84,-100,-79,-55,-63,-76,-72,2,0,0
934,-85,-100,-100,-83,-83,-79,-55,-63,-73,-72,2,0,0
935,-100,-100,-100,-83,-83,-79,-55,-63,-75,-72,2,0,0
936,-84,-100,-88,-82,-83,-79,-57,-63,-73,-73,2,0,0
937,-100,-100,-86,-83,-100,-78,-55,-63,-74,-73,2,0,0
938,-84,-100,-87,-83,-85,-79,-56,-63,-74,-73,2,0,0
939,-84,-100,-100,-83,-82,-78,-55,-63,-74,-72,2,0,0
940,-83,-100,-100,-84,-79,-78,-54,-64,-73,-72,2,0,0
941,-83,-100,-100,-84,-81,-78,-56,-63,-73,-72,2,0,0
942,-84,-100,-100,-83,-83,-78,-55,-63,-73,-72,2,0,0
943,-84,-100,-90,-84,-82,-79,-56,-63,-73,-71,2,0,0
944,-84,-100,-100,-83,-81,-79,-56,-63,-72,-72,2,0,0
945,-84,-100,-100,-84,-82,-79,-57,-63,-75,-72,2,0,0
946,-84,-100,-100,-83,-81,-78,-56,-63,-75,-72,2,0,0
947,-100,-100,-100,-85,-83,-78,-55,-64,-75,-72,2,0,0
948,-85,-100,-100,-83,-82,-79,-55,-63,-74,-72,2,0,0
949,-84,-100,-100,-83,-84,-78,-56,-63,-74,-72,2,0,0
950,-83,-86,-87,-83,-85,-78,-55,-64,-75,-73,2,0,0
951,-83,-83,-100,-85,-100,-78,-56,-63,-76,-73,2,0,0
952,-82,-82,-85,-86,-100,-78,-55,-64,-77,-73,2,0,0
953,-81,-81,-84,-100,-100,-79,-55,-64,-78,-75,2,0,0
954,-80,-79,-83,-100,-87,-80,-55,-64,-76,-76,2,0,0
955,-79,-77,-83,-100,-81,-79,-56,-65,-77,-78,2,0,0
956,-78,-76,-83,-86,-80,-80,-57,-65,-76,-76,2,0,0
957,-79,-75,-83,-86,-79,-81,-56,-65,-76,-77,2,0,0
958,-80,-76,-83,-100,-80,-83,-55,-64,-79,-79,2,0,0
959,-84,-79,-100,-86,-100,-79,-54,-63,-77,-76,2,0,0
960,-100,-100,-86,-83,-74,-75,-54,-62,-75,-73,2,0,0
961,-86,-83,-83,-84,-76,-72,-53,-64,-71,-76,2,0,0
962,-82,-81,-100,-80,-82,-73,-54,-71,-70,-74,2,0,0
963,-100,-80,-87,-84,-80,-66,-53,-68,-65,-77,2,0,0
964,-81,-74,-86,-88,-85,-71,-54,-67,-74,-73,2,0,0
965,-81,-100,-86,-86,-75,-80,-53,-65,-64,-73,2,0,0
966,-76,-75,-100,-100,-67,-72,-52,-70,-64,-72,2,0,0
967,-80,-79,-100,-100,-70,-75,-51,-67,-71,-74,2,0,0
968,-86,-76,-86,-100,-72,-74,-55,-78,-74,-79,2,0,0
969,-100,-76,-100,-100,-78,-69,-51,-67,-68,-68,2,0,0
970,-88,-100,-87,-100,-72,-75,-51,-73,-70,-76,2,0,1
971,-78,-75,-83,-100,-78,-83,-53,-79,-64,-72,2,0,1
972,-83,-81,-88,-80,-73,-69,-56,-70,-71,-75,2,0,1
973,-100,-74,-87,-100,-73,-68,-55,-72,-71,-68,2,0,0
974,-83,-73,-87,-87,-80,-72,-55,-70,-65,-84,2,0,0
975,-100,-80,-85,-82,-78,-72,-56,-76,-71,-100,2,0,0
976,-84,-82,-100,-85,-72,-100,-54,-74,-76,-78,2,0,0
977,-80,-77,-78,-75,-69,-70,-56,-64,-82,-78,2,0,0
978,-79,-80,-100,-100,-73,-100,-56,-66,-73,-73,1,0,1
979,-100,-78,-83,-80,-76,-74,-56,-70,-73,-72,1,0,1
980,-79,-78,-100,-84,-73,-74,-57,-70,-80,-75,1,0,1
981,-85,-78,-100,-83,-69,-72,-54,-67,-69,-72,1,0,1
982,-77,-78,-100,-80,-75,-76,-57,-66,-68,-79,1,0,1
983,-78,-82,-100,-87,-71,-72,-57,-66,-65,-76,1,0,1
984,-77,-77,-79,-100,-77,-71,-53,-65,-71,-74,1,0,1
985,-100,-74,-100,-82,-67,-100,-52,-68,-66,-83,1,0,1
986,-77,-72,-100,-82,-68,-73,-54,-64,-74,-74,1,0,1
987,-79,-71,-100,-80,-67,-71,-54,-64,-69,-78,1,0,1
988,-100,-80,-100,-100,-70,-73,-60,-65,-74,-70,1,0,1
989,-75,-72,-100,-78,-68,-78,-54,-63,-66,-76,1,0,1
990,-81,-77,-85,-82,-72,-71,-58,-61,-71,-83,1,0,1
991,-80,-68,-81,-83,-66,-68,-58,-61,-78,-67,1,0,1
992,-87,-85,-77,-87,-73,-72,-56,-64,-62,-67,1,0,1
993,-100,-79,-80,-80,-72,-72,-58,-70,-68,-62,1,0,1
994,-100,-76,-84,-84,-80,-73,-61,-63,-80,-70,1,0,1
995,-83,-78,-79,-100,-78,-71,-58,-73,-66,-75,1,0,0
996,-100,-100,-100,-100,-64,-68,-55,-63,-100,-70,1,0,0
997,-77,-78,-82,-100,-69,-69,-62,-63,-63,-75,1,0,1
998,-100,-84,-76,-100,-70,-73,-63,-77,-69,-79,1,0,1
999,-79,-75,-86,-75,-69,-72,-57,-70,-64,-72,1,0,1
1000,-78,-100,-79,-82,-66,-77,-59,-68,-64,-83,1,0,1
1001,-79,-100,-77,-76,-68,-73,-70,-68,-60,-80,1,0,1
1002,-79,-72,-85,-80,-73,-73,-63,-64,-66,-79,1,0,1
1003,-75,-75,-79,-78,-67,-71,-59,-64,-64,-64,1,0,1
1004,-77,-85,-83,-80,-80,-71,-64,-65,-62,-72,1,0,1
1005,-74,-79,-75,-100,-65,-77,-61,-66,-70,-83,1,0,1
1006,-75,-76,-76,-100,-62,-77,-66,-65,-69,-72,1,0,1
1007,-77,-81,-80,-84,-69,-74,-64,-73,-72,-74,1,0,1
1008,-75,-75,-77,-100,-82,-73,-65,-62,-74,-75,1,0,1
1009,-100,-78,-82,-84,-72,-67,-67,-72,-67,-78,1,0,1
1010,-100,-74,-82,-100,-66,-74,-65,-63,-71,-69,1,0,1
1011,-72,-73,-87,-81,-64,-63,-66,-64,-63,-82,1,0,1
1012,-76,-72,-100,-100,-65,-65,-66,-60,-64,-87,1,0,1
1013,-75,-71,-77,-82,-70,-68,-69,-63,-68,-83,1,0,1
1014,-77,-70,-86,-81,-68,-70,-71,-60,-61,-68,1,0,1
1015,-79,-85,-81,-82,-70,-75,-58,-66,-64,-72,1,0,1
1016,-80,-77,-84,-84,-70,-70,-70,-61,-67,-70,1,0,1
1017,-100,-77,-100,-100,-62,-73,-65,-64,-70,-76,1,0,1
1018,-81,-75,-81,-77,-73,-74,-61,-65,-67,-72,0,1,0
1019,-86,-80,-100,-81,-65,-65,-64,-59,-62,-77,0,1,0
1020,-100,-84,-75,-76,-64,-74,-68,-66,-62,-70,0,1,0
1021,-79,-80,-78,-87,-73,-70,-61,-68,-64,-72,0,1,0
1022,-71,-70,-77,-100,-69,-68,-68,-73,-58,-70,0,1,0
1023,-87,-75,-83,-81,-66,-69,-64,-62,-61,-61,0,1,0
1024,-79,-87,-84,-82,-79,-68,-63,-64,-62,-84,0,1,0
1025,-100,-100,-100,-100,-67,-76,-66,-65,-60,-70,0,1,0
1026,-79,-84,-100,-100,-74,-65,-100,-65,-60,-75,0,0,0
1027,-74,-84,-82,-100,-67,-83,-62,-61,-61,-81,0,1,0
1028,-83,-72,-86,-100,-60,-70,-62,-70,-62,-72,0,1,0
1029,-82,-81,-100,-100,-68,-70,-70,-69,-63,-72,0,1,0
1030,-80,-74,-84,-78,-67,-71,-61,-78,-65,-71,0,1,0
1031,-72,-77,-100,-75,-68,-70,-58,-79,-61,-72,0,1,0
1032,-80,-72,-82,-79,-68,-71,-61,-84,-60,-68,0,1,0
1033,-71,-74,-77,-82,-63,-68,-61,-75,-61,-66,0,1,0
1034,-82,-75,-83,-80,-58,-70,-64,-70,-63,-62,0,1,0
1035,-80,-71,-100,-84,-60,-71,-63,-76,-60,-68,0,1,0
1036,-88,-75,-88,-86,-60,-72,-71,-66,-60,-72,0,1,0
1037,-74,-73,-80,-100,-63,-61,-70,-76,-63,-77,0,0,0
1038,-75,-76,-77,-85,-61,-64,-59,-76,-62,-66,0,1,0
1039,-84,-71,-79,-84,-66,-70,-60,-64,-61,-65,0,1,0
1040,-78,-74,-81,-100,-68,-74,-64,-66,-64,-64,0,1,0
1041,-73,-71,-83,-79,-60,-78,-68,-70,-66,-67,0,1,0
1042,-78,-72,-78,-87,-64,-71,-58,-70,-64,-74,0,1,0
1043,-70,-100,-100,-100,-67,-69,-60,-100,-62,-70,0,1,0
1044,-77,-71,-100,-80,-62,-77,-80,-69,-63,-70,0,1,0
1045,-73,-87,-100,-78,-61,-74,-64,-61,-67,-71,0,1,0
1046,-70,-74,-100,-78,-67,-62,-60,-76,-63,-67,0,1,0
1047,-67,-100,-85,-85,-61,-63,-65,-67,-73,-67,0,1,0
1048,-67,-80,-79,-83,-64,-67,-64,-65,-61,-67,0,1,0
1049,-64,-76,-79,-74,-63,-64,-65,-64,-67,-64,0,1,0
1050,-64,-76,-100,-74,-80,-61,-64,-64,-70,-65,0,1,0
1051,-63,-79,-83,-100,-65,-61,-60,-59,-71,-70,0,1,0
1052,-63,-76,-83,-75,-60,-62,-65,-64,-63,-77,0,0,0
1053,-68,-74,-79,-86,-61,-68,-60,-64,-70,-70,0,1,0
1054,-100,-100,-100,-100,-63,-68,-61,-100,-100,-73,0,1,0
1055,-66,-65,-100,-80,-64,-78,-74,-66,-62,-75,0,1,0
1056,-66,-74,-79,-85,-62,-70,-63,-67,-67,-65,0,1,0
1057,-74,-70,-75,-82,-59,-64,-69,-68,-77,-69,0,1,0
1058,-65,-71,-86,-78,-58,-62,-74,-62,-60,-75,0,1,0
1059,-66,-64,-77,-85,-56,-65,-60,-60,-68,-66,0,1,0
1060,-62,-73,-79,-87,-56,-64,-60,-75,-72,-64,0,1,0
1061,-58,-71,-85,-78,-53,-62,-65,-68,-66,-71,0,1,0
1062,-62,-67,-83,-83,-55,-60,-62,-75,-62,-67,0,1,0
1063,-63,-62,-80,-77,-59,-62,-63,-71,-66,-61,0,1,0
1064,-65,-60,-81,-80,-58,-61,-69,-67,-64,-59,0,1,0
1065,-67,-65,-100,-81,-60,-60,-70,-65,-62,-67,0,1,0
1066,-75,-64,-83,-76,-58,-59,-67,-63,-64,-63,0,1,0
1067,-70,-72,-80,-75,-64,-60,-71,-64,-75,-68,0,1,0
1068,-70,-61,-79,-72,-63,-54,-64,-69,-67,-63,0,1,0
1069,-70,-62,-79,-79,-62,-53,-62,-64,-70,-62,0,1,0
1070,-63,-62,-77,-81,-60,-62,-66,-65,-67,-62,0,1,0
1071,-63,-74,-100,-75,-66,-68,-71,-73,-61,-68,0,1,0
1072,-100,-100,-100,-100,-61,-61,-66,-100,-65,-67,0,0,0
1073,-83,-70,-77,-83,-57,-58,-64,-74,-79,-76,0,0,0
1074,-78,-66,-79,-76,-62,-66,-63,-68,-66,-66,0,0,0
1075,-66,-65,-77,-78,-71,-58,-62,-68,-64,-64,0,0,0
1076,-72,-64,-79,-71,-62,-57,-62,-69,-62,-69,0,0,0
1077,-72,-76,-83,-100,-62,-60,-62,-77,-69,-76,0,0,0
1078,-68,-62,-78,-72,-60,-64,-63,-76,-65,-69,0,0,0
1079,-72,-63,-77,-83,-61,-60,-64,-74,-70,-62,0,0,0
1080,-65,-71,-79,-77,-59,-63,-68,-66,-64,-63,0,0,0
1081,-88,-65,-84,-74,-61,-58,-68,-70,-61,-66,0,0,0
1082,-67,-72,-76,-85,-55,-68,-64,-73,-78,-66,0,0,0
1083,-66,-100,-100,-100,-61,-64,-69,-66,-63,-63,0,0,0
1084,-68,-65,-80,-77,-62,-62,-74,-76,-66,-59,0,0,0
1085,-63,-60,-78,-75,-58,-62,-71,-71,-62,-60,0,0,0
1086,-74,-75,-84,-74,-58,-65,-71,-66,-59,-72,0,0,0
1087,-64,-57,-77,-77,-57,-58,-82,-64,-65,-68,0,0,0
1088,-69,-56,-75,-85,-64,-68,-70,-75,-67,-70,0,0,0
1089,-68,-62,-100,-73,-77,-65,-74,-68,-66,-72,0,0,0
1090,-57,-64,-73,-77,-72,-61,-70,-64,-68,-80,0,0,0
1091,-62,-64,-84,-85,-64,-61,-64,-63,-68,-83,0,0,0
1092,-56,-60,-78,-100,-60,-59,-67,-62,-61,-82,0,0,0
1093,-68,-61,-81,-73,-63,-66,-65,-63,-58,-71,0,0,0
