superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door,raw_photosensor_endpos
365,-75,-79,-78,-80,-72,-70,-63,-74,-60,-70,0,1,0
366,-76,-71,-81,-86,-66,-65,-63,-66,-61,-66,0,1,0
367,-73,-85,-76,-84,-64,-65,-68,-73,-65,-68,0,1,0
368,-82,-75,-82,-76,-68,-79,-73,-79,-60,-65,0,1,0
369,-78,-73,-83,-100,-66,-60,-76,-65,-58,-66,0,1,0
370,-100,-78,-84,-83,-74,-64,-59,-60,-64,-65,0,1,0
371,-75,-81,-80,-81,-64,-65,-61,-69,-60,-70,0,1,0
372,-81,-72,-82,-85,-62,-62,-64,-68,-60,-72,0,1,0
373,-82,-70,-77,-75,-62,-70,-65,-81,-61,-68,0,1,0
374,-83,-72,-86,-77,-69,-64,-63,-62,-60,-66,0,1,0
375,-76,-75,-80,-100,-59,-68,-61,-73,-71,-63,0,1,0
376,-100,-76,-100,-80,-61,-61,-66,-73,-63,-67,0,1,0
377,-72,-72,-100,-83,-73,-61,-69,-72,-60,-67,0,1,0
378,-71,-70,-84,-86,-60,-70,-64,-80,-60,-69,0,1,0
379,-79,-84,-78,-100,-61,-69,-59,-67,-60,-64,0,1,0
380,-72,-78,-100,-100,-63,-70,-69,-76,-57,-66,0,1,0
381,-66,-70,-100,-84,-62,-71,-73,-65,-62,-73,0,1,0
382,-73,-77,-100,-80,-67,-75,-66,-75,-64,-62,0,1,0
383,-73,-84,-84,-77,-67,-100,-73,-74,-69,-67,0,1,0
384,-67,-76,-100,-81,-64,-64,-61,-80,-62,-69,0,1,0
385,-66,-72,-79,-81,-62,-64,-63,-68,-64,-73,0,1,0
386,-73,-74,-76,-78,-63,-60,-66,-70,-69,-62,0,1,0
387,-63,-71,-81,-74,-70,-62,-64,-64,-67,-66,0,1,0
388,-64,-69,-83,-76,-63,-61,-60,-63,-65,-77,0,1,0
389,-64,-66,-79,-100,-62,-60,-69,-69,-62,-66,0,1,0
390,-68,-69,-86,-82,-66,-69,-62,-64,-61,-73,0,1,0
391,-66,-65,-74,-78,-63,-68,-60,-74,-67,-81,0,1,0
392,-63,-67,-76,-82,-60,-63,-85,-64,-60,-78,0,1,0
393,-69,-65,-82,-84,-64,-73,-62,-67,-58,-64,0,1,0
394,-72,-74,-73,-77,-62,-62,-71,-72,-66,-70,0,1,0
395,-60,-68,-78,-76,-63,-60,-70,-60,-60,-71,0,1,0
396,-66,-64,-82,-86,-64,-65,-63,-60,-64,-68,0,1,0
397,-64,-65,-79,-84,-59,-66,-64,-78,-70,-62,0,1,0
398,-62,-82,-80,-83,-55,-59,-63,-64,-63,-64,0,0,0
399,-65,-100,-100,-100,-57,-60,-64,-68,-62,-72,0,1,0
400,-68,-61,-76,-87,-60,-57,-70,-73,-68,-60,0,1,0
401,-75,-60,-76,-82,-61,-59,-72,-65,-63,-60,0,1,0
402,-69,-68,-77,-81,-62,-58,-68,-62,-62,-69,0,1,0
403,-72,-63,-81,-76,-60,-54,-66,-63,-67,-63,0,1,0
404,-72,-68,-84,-70,-74,-53,-72,-66,-67,-66,0,1,0
405,-69,-61,-78,-77,-66,-52,-67,-64,-79,-62,0,1,0
406,-64,-64,-74,-73,-58,-57,-70,-63,-68,-61,0,1,0
407,-63,-65,-76,-77,-62,-62,-100,-66,-62,-71,0,1,0
408,-74,-70,-100,-100,-62,-58,-62,-68,-64,-72,0,0,0
409,-71,-63,-79,-77,-58,-57,-61,-73,-75,-71,0,0,0
410,-77,-63,-100,-74,-62,-63,-64,-67,-68,-64,0,0,0
411,-71,-64,-76,-78,-62,-54,-64,-73,-63,-65,0,0,0
412,-65,-64,-74,-72,-62,-54,-62,-72,-64,-71,0,0,0
413,-72,-71,-71,-71,-61,-60,-60,-74,-74,-71,0,0,0
414,-64,-58,-74,-69,-56,-60,-64,-68,-64,-62,0,0,0
415,-70,-62,-71,-76,-58,-67,-66,-83,-67,-61,0,0,0
416,-74,-62,-83,-76,-68,-65,-70,-72,-66,-65,0,0,0
417,-66,-73,-73,-85,-54,-67,-66,-73,-69,-74,0,0,0
418,-66,-69,-81,-70,-55,-69,-69,-67,-60,-64,0,0,0
419,-65,-100,-76,-74,-64,-62,-73,-74,-63,-60,0,0,0
420,-63,-62,-79,-80,-62,-66,-63,-72,-65,-58,0,0,0
421,-65,-65,-79,-78,-65,-64,-69,-67,-60,-79,0,0,0
422,-62,-64,-81,-75,-63,-60,-68,-68,-62,-64,0,0,0
423,-66,-66,-75,-81,-69,-71,-70,-67,-70,-62,0,0,0
424,-60,-64,-83,-76,-68,-67,-74,-72,-71,-63,0,0,0
425,-62,-54,-80,-70,-58,-64,-64,-62,-74,-68,0,0,0
426,-62,-61,-76,-75,-61,-60,-63,-57,-66,-78,0,0,0
427,-62,-62,-75,-76,-69,-59,-64,-59,-57,-68,0,0,0
428,-62,-58,-81,-74,-62,-68,-61,-64,-55,-70,0,0,0
429,-72,-57,-82,-73,-67,-60,-68,-77,-60,-66,0,0,0
430,-58,-59,-72,-70,-60,-57,-71,-64,-64,-61,0,0,0
431,-52,-67,-79,-77,-60,-66,-70,-64,-64,-71,0,0,0
432,-58,-64,-77,-82,-61,-61,-73,-71,-59,-100,0,0,0
433,-64,-56,-78,-82,-64,-61,-64,-65,-61,-68,0,0,0
434,-61,-58,-75,-74,-67,-68,-65,-65,-64,-63,0,0,0
435,-55,-59,-78,-78,-65,-63,-72,-81,-63,-69,0,0,0
436,-55,-57,-77,-78,-61,-71,-67,-63,-63,-66,0,0,0
437,-61,-52,-85,-80,-68,-70,-68,-62,-67,-76,0,0,0
438,-61,-55,-84,-81,-70,-83,-75,-67,-71,-67,0,0,0
439,-61,-58,-79,-82,-66,-63,-68,-66,-78,-73,0,0,0
440,-55,-59,-72,-75,-73,-57,-64,-66,-67,-68,0,0,0
441,-52,-59,-69,-74,-63,-62,-69,-62,-64,-68,0,0,0
442,-53,-56,-76,-68,-64,-65,-77,-60,-64,-74,0,0,0
443,-55,-55,-73,-71,-67,-62,-67,-62,-66,-72,0,0,0
444,-58,-54,-87,-72,-71,-63,-64,-63,-67,-65,0,0,0
445,-58,-54,-79,-74,-64,-74,-66,-65,-65,-62,0,0,0
446,-57,-49,-100,-100,-60,-61,-100,-68,-65,-62,0,0,0
447,-58,-51,-84,-69,-59,-61,-73,-72,-74,-65,0,0,0
448,-68,-53,-85,-78,-62,-62,-68,-66,-69,-67,0,0,0
449,-64,-57,-71,-75,-62,-64,-66,-64,-76,-78,0,0,0
450,-68,-63,-68,-70,-61,-70,-65,-67,-65,-73,0,0,0
451,-69,-60,-76,-74,-64,-78,-75,-62,-64,-74,0,0,0
452,-61,-57,-88,-68,-66,-71,-64,-59,-72,-84,0,0,0
453,-59,-58,-79,-71,-70,-67,-68,-60,-65,-74,0,0,0
454,-60,-60,-71,-78,-72,-63,-66,-59,-62,-74,0,0,0
455,-55,-63,-77,-71,-72,-64,-71,-62,-67,-74,0,0,0
456,-53,-64,-68,-68,-65,-65,-74,-66,-65,-82,0,0,0
457,-57,-57,-75,-74,-65,-72,-62,-64,-64,-78,0,0,0
458,-62,-61,-64,-68,-63,-71,-66,-100,-76,-81,0,0,0
459,-61,-66,-73,-77,-66,-69,-65,-65,-100,-100,0,0,0
460,-60,-60,-68,-81,-64,-69,-69,-70,-76,-74,0,0,0
461,-77,-61,-70,-68,-66,-77,-61,-67,-66,-100,0,0,0
462,-65,-56,-71,-73,-73,-70,-67,-62,-61,-71,0,0,0
463,-72,-56,-71,-69,-66,-67,-64,-62,-65,-72,0,0,0
464,-73,-59,-83,-72,-64,-66,-67,-61,-82,-73,0,0,0
465,-60,-56,-69,-65,-77,-70,-80,-64,-68,-73,0,0,0
466,-60,-54,-64,-79,-68,-69,-60,-64,-67,-65,0,0,0
467,-57,-56,-72,-80,-71,-86,-61,-65,-68,-72,0,0,0
468,-58,-54,-71,-68,-69,-67,-75,-63,-64,-76,0,0,0
469,-58,-53,-66,-78,-63,-69,-68,-66,-67,-69,0,0,0
470,-60,-56,-77,-82,-64,-83,-67,-67,-70,-70,0,0,0
471,-59,-64,-62,-63,-85,-68,-75,-72,-66,-69,0,0,0
472,-61,-64,-64,-74,-69,-64,-64,-70,-67,-71,0,0,0
473,-64,-60,-60,-64,-69,-64,-70,-64,-67,-72,0,0,0
474,-64,-60,-62,-56,-73,-66,-75,-62,-69,-74,0,0,0
475,-63,-75,-63,-67,-66,-70,-68,-62,-68,-77,0,0,0
476,-65,-60,-65,-62,-65,-71,-64,-64,-73,-85,0,0,0
477,-66,-60,-67,-62,-67,-66,-65,-63,-100,-80,0,0,0
478,-64,-57,-60,-62,-71,-65,-70,-62,-78,-75,0,0,0
479,-70,-62,-64,-60,-81,-70,-68,-64,-79,-73,0,0,0
480,-64,-57,-62,-61,-81,-67,-66,-65,-78,-73,0,0,0
481,-64,-60,-64,-54,-77,-63,-72,-64,-83,-74,0,0,0
482,-64,-59,-62,-66,-84,-64,-87,-65,-82,-73,0,0,0
483,-65,-67,-64,-61,-75,-68,-75,-67,-80,-76,0,0,0
484,-67,-66,-63,-60,-73,-70,-69,-68,-78,-86,0,0,0
485,-75,-68,-70,-54,-79,-66,-78,-71,-78,-77,0,0,0
486,-69,-100,-72,-58,-79,-66,-70,-72,-71,-79,0,0,0
487,-63,-67,-66,-64,-81,-64,-73,-67,-67,-77,0,0,0
488,-63,-65,-70,-58,-79,-66,-76,-72,-67,-75,0,0,0
489,-62,-62,-79,-63,-79,-68,-68,-68,-72,-81,0,0,0
490,-65,-67,-64,-64,-77,-67,-74,-66,-69,-81,0,0,0
491,-68,-61,-63,-60,-76,-66,-73,-68,-70,-100,0,0,0
492,-73,-64,-67,-56,-71,-67,-81,-66,-75,-83,0,0,0
493,-77,-100,-100,-53,-74,-64,-100,-67,-68,-78,0,0,0
494,-100,-59,-67,-62,-69,-68,-78,-66,-78,-76,0,0,0
495,-71,-61,-65,-54,-78,-66,-71,-68,-69,-73,0,0,0
496,-70,-61,-63,-64,-71,-68,-76,-67,-70,-72,0,0,0
497,-72,-57,-65,-60,-100,-66,-76,-67,-74,-73,0,0,0
498,-81,-56,-64,-57,-100,-68,-74,-65,-66,-72,0,0,0
499,-83,-56,-66,-61,-100,-69,-100,-68,-70,-69,0,0,0
500,-74,-57,-66,-72,-100,-69,-100,-64,-71,-71,0,0,0
501,-68,-57,-64,-57,-70,-69,-74,-64,-69,-73,0,0,0
502,-66,-57,-65,-56,-70,-71,-79,-64,-70,-74,0,0,0
503,-66,-56,-70,-58,-72,-71,-74,-67,-71,-73,0,0,0
504,-66,-55,-75,-62,-74,-70,-73,-67,-70,-73,0,0,0
505,-67,-55,-73,-63,-73,-70,-73,-67,-70,-73,0,0,0
506,-67,-55,-74,-61,-73,-70,-100,-67,-70,-73,0,0,0
507,-66,-55,-73,-61,-73,-70,-73,-67,-71,-73,0,0,0
508,-67,-55,-75,-61,-73,-70,-73,-67,-70,-72,0,0,0
509,-66,-55,-74,-62,-73,-70,-73,-66,-71,-72,0,0,0
510,-67,-55,-74,-61,-73,-70,-72,-67,-70,-72,0,0,0
511,-66,-55,-74,-61,-73,-70,-74,-66,-71,-72,0,0,0
512,-67,-55,-75,-61,-73,-70,-72,-67,-71,-73,0,0,0
513,-66,-55,-75,-62,-72,-70,-73,-66,-71,-73,0,0,0
514,-66,-55,-74,-62,-72,-70,-72,-67,-71,-73,0,0,0
515,-66,-55,-75,-61,-73,-70,-74,-66,-71,-73,0,0,0
516,-66,-55,-76,-61,-72,-70,-74,-67,-71,-73,0,0,0
517,-66,-55,-75,-62,-72,-70,-72,-66,-71,-73,0,0,0
518,-66,-55,-75,-61,-72,-70,-73,-67,-71,-73,0,0,0
519,-66,-55,-76,-62,-73,-70,-73,-66,-71,-73,0,0,0
520,-66,-55,-76,-61,-73,-70,-74,-67,-71,-73,0,0,0
521,-66,-55,-76,-61,-73,-70,-73,-66,-71,-73,0,0,0
522,-67,-55,-75,-61,-72,-70,-75,-67,-71,-73,0,0,0
523,-66,-55,-77,-62,-73,-70,-74,-66,-70,-73,0,0,0
524,-66,-55,-75,-61,-73,-70,-75,-67,-71,-72,0,0,0
525,-67,-55,-77,-62,-73,-70,-72,-67,-70,-73,0,0,0
526,-66,-55,-76,-61,-73,-70,-74,-67,-71,-72,0,0,0
527,-67,-55,-77,-61,-74,-70,-72,-66,-70,-72,0,0,0
528,-66,-55,-76,-61,-73,-70,-74,-67,-71,-72,0,0,0
529,-66,-55,-74,-60,-73,-70,-74,-66,-70,-72,0,0,0
530,-65,-56,-69,-58,-72,-70,-76,-66,-71,-73,0,0,0
531,-66,-56,-65,-56,-70,-70,-85,-65,-70,-74,0,0,0
532,-67,-57,-64,-56,-70,-69,-74,-64,-69,-74,0,0,0
533,-73,-57,-64,-65,-72,-68,-72,-64,-70,-72,0,0,0
534,-82,-57,-68,-62,-70,-69,-77,-67,-70,-70,0,0,0
535,-86,-56,-64,-58,-71,-68,-76,-66,-66,-71,0,0,0
536,-72,-58,-67,-61,-75,-66,-76,-67,-74,-73,0,0,0
537,-68,-62,-63,-60,-70,-69,-76,-68,-66,-71,0,0,0
538,-78,-60,-71,-56,-69,-66,-76,-66,-73,-74,0,0,0
539,-75,-62,-64,-55,-76,-63,-79,-68,-73,-76,0,0,0
540,-67,-63,-63,-57,-78,-65,-83,-67,-74,-83,0,0,0
541,-64,-64,-64,-62,-78,-65,-100,-68,-71,-81,0,0,0
542,-63,-64,-68,-67,-77,-67,-74,-70,-72,-78,0,0,0
543,-68,-71,-72,-64,-78,-65,-71,-68,-79,-81,0,0,0
544,-66,-62,-68,-61,-84,-69,-70,-70,-74,-80,0,0,0
545,-63,-66,-63,-54,-78,-67,-82,-69,-76,-75,0,0,0
546,-67,-58,-62,-62,-71,-63,-76,-63,-82,-75,0,0,0
547,-65,-63,-64,-59,-73,-72,-71,-66,-71,-72,0,0,0
548,-61,-67,-64,-61,-67,-67,-70,-62,-69,-70,0,0,0
549,-58,-60,-72,-64,-62,-64,-75,-63,-81,-72,0,0,0
550,-65,-59,-62,-67,-64,-62,-67,-62,-69,-77,0,0,0
551,-56,-55,-62,-68,-69,-70,-64,-73,-79,-72,0,0,0
552,-59,-64,-63,-75,-71,-65,-69,-70,-71,-73,0,0,0
553,-61,-73,-64,-100,-66,-64,-64,-62,-67,-73,0,0,0
554,-67,-49,-65,-71,-66,-63,-72,-74,-72,-73,0,0,0
555,-62,-53,-71,-67,-64,-72,-65,-72,-72,-68,0,0,0
556,-59,-63,-76,-72,-66,-73,-72,-66,-62,-70,0,0,0
557,-60,-62,-72,-77,-73,-68,-70,-65,-63,-77,0,0,0
558,-73,-60,-81,-68,-67,-66,-75,-65,-66,-69,0,0,0
559,-65,-52,-69,-75,-74,-70,-65,-66,-71,-66,0,0,0
560,-55,-52,-79,-100,-64,-60,-67,-69,-64,-65,0,0,0
561,-54,-61,-70,-69,-57,-64,-74,-71,-67,-71,0,0,0
562,-52,-64,-83,-75,-64,-64,-68,-69,-64,-66,0,0,0
563,-51,-53,-78,-77,-77,-64,-68,-61,-65,-66,0,0,0
564,-64,-56,-74,-78,-76,-57,-72,-64,-85,-68,0,0,0
565,-61,-64,-74,-75,-62,-57,-67,-67,-58,-72,0,0,0
566,-57,-58,-86,-75,-59,-58,-67,-64,-65,-75,0,0,0
567,-59,-58,-79,-74,-61,-68,-74,-74,-65,-100,0,0,0
568,-60,-53,-83,-74,-52,-58,-64,-68,-63,-64,0,0,0
569,-67,-66,-69,-76,-61,-61,-62,-63,-62,-62,0,0,0
570,-65,-69,-77,-74,-57,-65,-65,-67,-64,-69,0,0,0
571,-60,-65,-77,-70,-64,-58,-69,-65,-64,-65,0,0,0
572,-72,-59,-79,-80,-57,-56,-66,-64,-65,-69,0,0,0
573,-79,-62,-72,-72,-57,-56,-69,-62,-58,-70,0,0,0
574,-64,-63,-75,-76,-70,-58,-63,-60,-64,-66,0,1,0
575,-72,-65,-78,-73,-60,-52,-64,-80,-70,-61,0,1,0
576,-61,-70,-71,-76,-70,-59,-73,-74,-65,-70,0,0,0
577,-63,-64,-73,-76,-64,-54,-68,-63,-64,-62,0,1,0
578,-70,-65,-83,-74,-62,-60,-68,-61,-62,-70,0,1,0
579,-76,-71,-75,-79,-66,-62,-66,-69,-61,-66,0,1,0
580,-65,-75,-78,-100,-64,-69,-68,-60,-63,-62,0,1,0
581,-66,-67,-80,-82,-70,-65,-68,-65,-66,-70,0,1,0
582,-71,-87,-81,-72,-66,-61,-65,-62,-60,-80,0,1,0
583,-74,-76,-78,-79,-71,-64,-60,-74,-60,-68,0,1,0
584,-69,-79,-100,-79,-64,-70,-66,-68,-60,-70,0,1,0
585,-71,-72,-85,-79,-59,-65,-62,-68,-59,-69,0,1,0
586,-82,-80,-100,-79,-64,-80,-64,-70,-60,-65,0,1,0
587,-84,-72,-83,-86,-69,-67,-66,-80,-60,-69,0,1,0
588,-77,-76,-100,-80,-83,-67,-57,-66,-60,-64,0,1,0
589,-72,-71,-100,-79,-69,-63,-59,-62,-59,-70,0,1,0
590,-77,-76,-100,-85,-62,-72,-66,-64,-61,-70,0,1,0
591,-78,-71,-100,-78,-66,-73,-62,-67,-61,-65,0,1,0
592,-72,-84,-83,-76,-67,-68,-67,-68,-64,-67,0,1,0
593,-75,-74,-82,-84,-78,-74,-72,-60,-66,-72,1,0,1
594,-78,-73,-89,-85,-69,-67,-61,-60,-59,-72,1,0,1
595,-72,-67,-100,-83,-66,-68,-81,-62,-66,-85,1,0,1
596,-72,-83,-82,-76,-66,-77,-65,-69,-64,-68,1,0,1
597,-78,-77,-86,-81,-70,-79,-60,-66,-70,-74,1,0,1
598,-77,-75,-81,-100,-74,-69,-63,-63,-63,-71,1,0,1
599,-89,-78,-83,-100,-69,-70,-66,-69,-66,-76,1,0,1
600,-83,-79,-87,-100,-68,-71,-65,-71,-63,-75,1,0,0
601,-80,-79,-100,-100,-64,-69,-63,-65,-64,-66,1,0,0
602,-100,-75,-83,-82,-68,-73,-65,-67,-63,-72,1,0,1
603,-100,-72,-81,-85,-72,-82,-62,-63,-62,-79,1,0,1
604,-86,-77,-83,-76,-71,-82,-64,-62,-64,-70,1,0,1
605,-100,-68,-100,-100,-70,-72,-61,-65,-68,-75,1,0,1
606,-77,-71,-84,-81,-69,-75,-65,-61,-67,-71,1,0,1
607,-77,-73,-83,-79,-67,-70,-64,-69,-66,-78,1,0,1
608,-100,-74,-83,-84,-74,-76,-58,-79,-73,-76,1,0,1
609,-81,-72,-100,-79,-80,-83,-60,-74,-68,-79,1,0,1
610,-79,-77,-78,-84,-75,-78,-62,-64,-64,-71,1,0,1
611,-74,-77,-87,-75,-75,-70,-59,-61,-77,-82,1,0,1
612,-82,-70,-80,-86,-87,-73,-62,-67,-66,-73,1,0,1
613,-84,-76,-79,-82,-79,-71,-67,-63,-73,-77,1,0,0
614,-82,-78,-82,-81,-71,-68,-59,-63,-100,-72,1,0,0
615,-77,-72,-82,-81,-66,-100,-61,-67,-66,-76,1,0,0
616,-81,-77,-78,-80,-80,-73,-59,-81,-82,-72,1,0,1
617,-79,-72,-82,-84,-75,-71,-56,-69,-75,-78,1,0,1
618,-76,-75,-100,-100,-70,-80,-54,-65,-62,-78,2,0,0
619,-78,-78,-87,-100,-72,-73,-53,-68,-65,-68,2,0,0
620,-100,-100,-100,-100,-100,-69,-51,-64,-100,-71,2,0,0
621,-100,-78,-81,-100,-76,-70,-54,-65,-72,-73,2,0,0
622,-78,-72,-100,-100,-71,-84,-51,-64,-71,-69,2,0,0
623,-80,-82,-81,-100,-70,-73,-55,-64,-81,-72,2,0,0
624,-82,-76,-80,-100,-67,-72,-51,-61,-72,-67,2,0,0
625,-78,-81,-82,-82,-70,-70,-53,-63,-74,-67,2,0,0
626,-79,-84,-100,-78,-66,-68,-56,-70,-69,-70,2,0,0
627,-81,-83,-100,-77,-67,-72,-58,-86,-66,-72,2,0,0
628,-80,-100,-100,-77,-67,-69,-58,-100,-66,-72,2,0,0
629,-77,-100,-91,-78,-67,-67,-57,-70,-69,-70,2,0,0
630,-76,-100,-100,-77,-70,-69,-56,-64,-71,-67,2,0,0
631,-76,-100,-100,-77,-70,-68,-57,-65,-71,-67,2,0,0
632,-76,-100,-100,-77,-70,-68,-57,-65,-69,-68,2,0,0
633,-76,-87,-100,-77,-68,-68,-58,-66,-100,-69,2,0,0
634,-76,-100,-100,-77,-68,-69,-58,-65,-69,-68,2,0,0
635,-76,-90,-100,-76,-69,-68,-59,-66,-69,-68,2,0,0
636,-76,-87,-100,-77,-69,-68,-57,-66,-68,-69,2,0,0
637,-76,-100,-100,-77,-69,-68,-57,-65,-69,-68,2,0,0
638,-76,-86,-100,-77,-69,-68,-59,-65,-69,-67,2,0,0
639,-76,-86,-100,-77,-69,-68,-57,-66,-69,-68,2,0,0
640,-77,-86,-100,-77,-69,-69,-57,-66,-69,-68,2,0,0
641,-77,-100,-100,-77,-69,-69,-57,-65,-69,-68,2,0,0
642,-77,-100,-100,-77,-69,-68,-57,-65,-69,-68,2,0,0
643,-77,-86,-100,-77,-69,-68,-57,-65,-69,-69,2,0,0
644,-77,-100,-100,-77,-69,-68,-57,-65,-70,-68,2,0,0
645,-77,-100,-100,-77,-69,-68,-60,-66,-69,-67,2,0,0
646,-76,-100,-100,-77,-69,-68,-58,-65,-70,-68,2,0,0
647,-77,-100,-100,-77,-69,-69,-57,-66,-68,-68,2,0,0
648,-76,-100,-100,-77,-69,-69,-58,-66,-69,-69,2,0,0
649,-100,-100,-100,-100,-67,-68,-58,-64,-100,-68,2,0,0
650,-77,-87,-100,-78,-68,-68,-56,-65,-69,-69,2,0,0
651,-78,-100,-100,-77,-68,-68,-57,-65,-69,-68,2,0,0
652,-77,-86,-100,-77,-69,-68,-59,-65,-68,-68,2,0,0
653,-77,-100,-100,-77,-68,-68,-57,-65,-70,-68,2,0,0
654,-77,-86,-100,-77,-69,-68,-57,-65,-71,-68,2,0,0
655,-75,-83,-100,-77,-70,-67,-58,-63,-73,-67,2,0,0
656,-76,-82,-88,-77,-73,-68,-57,-61,-75,-66,2,0,0
657,-77,-81,-84,-78,-76,-69,-56,-60,-80,-66,2,0,0
658,-78,-80,-81,-79,-74,-72,-58,-59,-78,-66,2,0,0
659,-81,-78,-79,-80,-71,-75,-55,-59,-74,-66,2,0,0
660,-82,-77,-79,-80,-68,-73,-53,-59,-72,-67,2,0,0
661,-100,-100,-100,-100,-67,-72,-52,-60,-73,-69,2,0,0
662,-83,-77,-80,-100,-66,-71,-52,-60,-72,-71,2,0,0
663,-80,-77,-80,-83,-66,-70,-51,-59,-75,-72,2,0,0
664,-78,-77,-81,-84,-68,-70,-51,-59,-75,-72,2,0,0
665,-76,-77,-81,-87,-71,-70,-51,-60,-77,-70,2,0,0
666,-75,-78,-82,-100,-76,-72,-52,-60,-79,-67,2,0,0
667,-75,-77,-79,-100,-72,-76,-52,-61,-80,-66,2,0,0
668,-77,-78,-78,-100,-68,-72,-54,-64,-80,-69,2,0,0
669,-81,-83,-82,-84,-69,-74,-55,-68,-84,-77,2,0,0
670,-79,-72,-81,-82,-66,-85,-53,-67,-87,-70,2,0,0
671,-77,-70,-85,-84,-67,-77,-51,-63,-73,-69,2,0,0
672,-81,-74,-100,-85,-72,-72,-51,-64,-77,-76,2,0,0
673,-88,-83,-100,-100,-71,-68,-51,-64,-73,-79,2,0,0
674,-100,-82,-85,-86,-77,-72,-53,-63,-70,-70,2,0,0
675,-82,-74,-81,-81,-73,-69,-53,-73,-73,-74,2,0,0
676,-77,-74,-85,-84,-77,-76,-53,-67,-80,-70,2,0,0
677,-77,-78,-78,-100,-68,-70,-50,-64,-66,-69,2,0,0
678,-100,-100,-100,-100,-69,-70,-51,-63,-100,-71,2,0,0
679,-77,-80,-83,-100,-76,-78,-55,-63,-65,-77,2,0,0
680,-78,-77,-81,-100,-70,-70,-51,-69,-63,-65,2,0,0
681,-75,-83,-81,-100,-65,-71,-54,-65,-77,-76,2,0,0
682,-73,-81,-100,-88,-75,-71,-54,-64,-60,-75,2,0,0
683,-85,-73,-86,-84,-69,-71,-53,-67,-64,-76,2,0,0
684,-77,-71,-79,-85,-70,-73,-53,-66,-67,-70,2,0,0
685,-77,-74,-78,-100,-71,-69,-55,-63,-70,-86,2,0,0
686,-78,-76,-100,-78,-75,-76,-54,-70,-65,-70,2,0,1
687,-75,-78,-100,-100,-78,-67,-56,-69,-66,-89,2,0,1
688,-82,-74,-78,-80,-77,-75,-57,-70,-70,-73,2,0,1
689,-81,-75,-80,-78,-71,-71,-56,-61,-75,-79,2,0,0
690,-78,-75,-100,-79,-80,-75,-55,-62,-69,-74,2,0,0
691,-76,-73,-82,-78,-77,-75,-67,-68,-83,-75,2,0,0
692,-76,-81,-83,-78,-68,-71,-58,-73,-67,-67,2,0,0
693,-81,-68,-79,-79,-72,-75,-74,-67,-71,-74,2,0,0
694,-80,-71,-79,-82,-69,-82,-60,-70,-68,-76,1,0,1
695,-79,-68,-100,-86,-77,-65,-58,-64,-62,-72,1,0,1
696,-100,-100,-100,-100,-100,-100,-62,-66,-64,-70,1,0,1
697,-74,-80,-100,-83,-70,-80,-54,-64,-69,-72,1,0,1
698,-100,-73,-80,-80,-100,-100,-58,-61,-66,-81,1,0,1
699,-100,-74,-80,-100,-78,-72,-57,-70,-73,-69,1,0,1
700,-82,-75,-100,-82,-72,-70,-64,-67,-66,-75,1,0,0
701,-80,-70,-87,-84,-84,-75,-63,-67,-100,-65,1,0,1
702,-74,-72,-100,-86,-72,-72,-65,-62,-66,-87,1,0,1
703,-74,-76,-88,-80,-86,-68,-70,-65,-65,-66,1,0,1
704,-73,-76,-79,-80,-69,-68,-63,-69,-74,-70,1,0,1
705,-100,-74,-82,-81,-71,-68,-67,-64,-61,-70,1,0,1
706,-80,-73,-78,-84,-71,-65,-62,-64,-65,-100,1,0,1
707,-100,-100,-100,-100,-69,-100,-64,-100,-64,-100,1,0,1
708,-76,-76,-100,-100,-66,-68,-62,-65,-62,-100,1,0,1
709,-74,-80,-100,-88,-65,-65,-66,-66,-77,-100,1,0,1
710,-75,-77,-100,-100,-79,-69,-63,-69,-65,-77,1,0,1
711,-77,-79,-84,-78,-67,-70,-63,-68,-71,-68,1,0,1
712,-100,-75,-83,-100,-77,-72,-71,-75,-67,-80,1,0,1
713,-78,-85,-89,-77,-66,-73,-68,-61,-62,-69,1,0,1
714,-78,-76,-77,-74,-78,-70,-67,-61,-66,-76,1,0,1
715,-81,-75,-79,-77,-66,-80,-63,-66,-72,-72,1,0,1
716,-81,-76,-100,-100,-70,-71,-65,-76,-71,-77,1,0,1
717,-70,-76,-87,-86,-66,-69,-69,-65,-62,-75,1,0,1
718,-72,-80,-87,-78,-64,-70,-72,-67,-73,-74,1,0,1
719,-77,-81,-100,-77,-67,-70,-69,-64,-62,-71,1,0,1
720,-100,-82,-86,-83,-69,-75,-65,-60,-60,-73,1,0,1
721,-72,-86,-78,-87,-76,-71,-64,-67,-64,-72,1,0,1
722,-76,-100,-85,-83,-66,-73,-63,-67,-64,-65,1,0,1
723,-73,-74,-83,-100,-66,-78,-66,-62,-62,-79,1,0,0
724,-76,-100,-82,-78,-67,-72,-65,-59,-61,-66,0,1,0
725,-100,-100,-100,-100,-100,-100,-58,-70,-67,-65,0,1,0
726,-76,-70,-81,-85,-70,-66,-58,-68,-56,-66,0,1,0
727,-86,-73,-100,-87,-66,-71,-64,-64,-60,-64,0,1,0
728,-75,-78,-83,-100,-70,-64,-71,-65,-60,-62,0,1,0
729,-73,-100,-79,-87,-72,-63,-62,-64,-60,-64,0,1,0
730,-79,-82,-80,-81,-65,-67,-56,-60,-61,-69,0,1,0
