superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door
1156,-58,-57,-77,-72,-60,-50,-100,-74,-61,-62,1,0
1157,-60,-57,-75,-67,-57,-51,-69,-67,-63,-62,1,0
1158,-65,-58,-83,-67,-57,-56,-68,-64,-61,-73,1,0
1159,-72,-66,-73,-66,-57,-55,-68,-70,-65,-67,1,0
1160,-72,-64,-68,-61,-62,-53,-71,-61,-65,-63,1,0
1161,-59,-61,-76,-69,-58,-52,-68,-62,-67,-57,1,0
1162,-57,-58,-100,-74,-54,-53,-69,-68,-66,-57,1,0
1163,-64,-72,-72,-70,-52,-51,-71,-73,-70,-58,1,0
1164,-60,-80,-80,-62,-60,-54,-68,-67,-75,-62,1,0
1165,-57,-61,-64,-70,-59,-60,-64,-67,-62,-57,1,0
1166,-63,-54,-64,-64,-68,-66,-68,-80,-64,-60,1,0
1167,-72,-52,-65,-60,-67,-67,-70,-69,-66,-64,1,0
1168,-63,-78,-70,-60,-58,-60,-82,-73,-80,-62,1,0
1169,-62,-53,-76,-70,-57,-62,-75,-70,-60,-63,1,0
1170,-64,-54,-75,-67,-65,-66,-79,-64,-60,-70,1,0
1171,-61,-52,-70,-71,-60,-70,-74,-68,-63,-64,1,0
1172,-62,-63,-79,-74,-56,-86,-72,-69,-74,-64,1,0
1173,-64,-55,-100,-62,-62,-62,-75,-81,-68,-62,0,1
1174,-61,-63,-65,-71,-66,-63,-69,-72,-69,-67,0,1
1175,-55,-60,-63,-67,-75,-70,-68,-70,-62,-84,0,1
1176,-60,-56,-72,-64,-62,-60,-67,-71,-61,-64,0,1
1177,-56,-66,-70,-61,-61,-66,-73,-64,-65,-65,0,1
1178,-64,-64,-68,-63,-70,-69,-81,-70,-62,-65,0,0
1179,-58,-59,-79,-77,-67,-63,-76,-70,-67,-65,0,0
1180,-62,-59,-68,-65,-62,-76,-82,-72,-66,-72,0,0
1181,-58,-62,-75,-71,-61,-77,-67,-67,-69,-63,0,0
1182,-59,-55,-75,-69,-63,-75,-68,-79,-61,-63,0,0
1183,-55,-57,-81,-72,-60,-65,-65,-67,-58,-68,0,0
1184,-67,-61,-75,-70,-73,-68,-69,-72,-60,-69,0,0
1185,-54,-69,-68,-73,-63,-73,-77,-75,-66,-59,0,0
1186,-56,-53,-68,-85,-62,-64,-73,-68,-69,-78,0,0
1187,-54,-49,-100,-100,-62,-66,-69,-100,-65,-63,0,0
1188,-56,-60,-100,-69,-56,-66,-72,-77,-67,-75,0,0
1189,-63,-56,-66,-66,-70,-64,-72,-65,-82,-71,0,0
1190,-51,-52,-75,-63,-60,-70,-75,-72,-68,-69,0,0
1191,-52,-57,-69,-62,-61,-64,-66,-79,-67,-66,0,0
1192,-52,-49,-68,-61,-72,-67,-74,-74,-67,-73,0,0
1193,-52,-49,-65,-64,-67,-70,-72,-71,-65,-74,0,0
1194,-54,-64,-63,-57,-64,-74,-74,-66,-71,-74,0,0
1195,-53,-48,-66,-62,-72,-68,-70,-72,-62,-67,0,0
1196,-52,-50,-61,-59,-73,-64,-82,-68,-66,-71,0,0
1197,-49,-49,-56,-61,-67,-74,-83,-67,-68,-77,0,0
1198,-50,-65,-57,-65,-64,-70,-83,-69,-56,-68,0,0
1199,-56,-50,-57,-58,-60,-74,-76,-66,-67,-72,0,0
1200,-54,-50,-56,-57,-73,-76,-70,-65,-75,-70,0,0
1201,-60,-58,-59,-56,-64,-70,-67,-66,-63,-77,0,0
1202,-58,-64,-57,-57,-78,-63,-65,-62,-70,-82,0,0
1203,-55,-47,-59,-60,-69,-69,-89,-72,-63,-79,0,0
1204,-60,-57,-67,-58,-66,-63,-66,-62,-65,-68,0,0
1205,-62,-49,-65,-61,-64,-62,-67,-63,-70,-68,0,0
1206,-63,-56,-64,-62,-67,-67,-71,-70,-67,-70,0,0
1207,-72,-50,-61,-64,-62,-66,-72,-64,-64,-73,0,0
1208,-64,-53,-64,-64,-71,-68,-72,-68,-75,-72,0,0
1209,-67,-53,-64,-65,-73,-69,-79,-77,-68,-75,0,0
1210,-75,-57,-64,-56,-62,-68,-72,-71,-64,-64,0,0
1211,-60,-46,-62,-56,-65,-68,-72,-67,-61,-66,0,0
1212,-61,-44,-60,-54,-66,-68,-68,-64,-82,-62,0,0
1213,-66,-42,-61,-51,-75,-75,-75,-64,-66,-78,0,0
1214,-68,-41,-62,-56,-74,-64,-80,-70,-65,-71,0,0
1215,-73,-44,-59,-53,-80,-66,-67,-71,-66,-67,0,0
1216,-70,-43,-56,-63,-75,-80,-72,-71,-70,-72,0,0
1217,-64,-42,-64,-58,-72,-78,-68,-69,-72,-76,0,0
1218,-81,-48,-62,-55,-69,-70,-82,-67,-70,-84,0,0
1219,-66,-45,-60,-63,-72,-70,-68,-86,-86,-73,0,0
1220,-79,-46,-66,-60,-72,-70,-67,-73,-73,-72,0,0
1221,-66,-41,-65,-65,-70,-81,-73,-68,-71,-85,0,0
1222,-73,-51,-70,-72,-81,-76,-72,-78,-76,-75,0,0
1223,-66,-47,-70,-66,-70,-69,-71,-75,-73,-81,0,0
1224,-60,-60,-72,-66,-67,-71,-71,-100,-80,-78,0,0
1225,-70,-51,-76,-63,-70,-78,-74,-74,-72,-85,0,0
1226,-58,-56,-70,-68,-72,-70,-100,-75,-79,-79,0,0
1227,-75,-57,-100,-63,-73,-73,-100,-75,-70,-76,0,0
1228,-69,-56,-72,-62,-74,-87,-70,-100,-75,-74,0,0
1229,-64,-52,-69,-76,-68,-77,-77,-73,-86,-70,0,0
1230,-66,-55,-76,-69,-82,-73,-70,-69,-72,-72,0,0
1231,-57,-56,-74,-66,-77,-72,-70,-69,-76,-73,0,0
1232,-61,-51,-76,-72,-71,-100,-74,-72,-73,-70,0,0
1233,-68,-60,-74,-65,-65,-70,-73,-78,-68,-75,0,0
1234,-62,-55,-78,-76,-73,-100,-67,-83,-70,-78,0,0
1235,-64,-63,-75,-78,-76,-73,-69,-71,-78,-75,0,0
1236,-66,-54,-100,-65,-71,-81,-67,-69,-84,-76,0,0
1237,-78,-55,-67,-59,-64,-73,-70,-69,-75,-71,0,0
1238,-67,-52,-67,-57,-76,-73,-69,-70,-68,-66,0,0
1239,-62,-54,-65,-61,-67,-81,-69,-74,-69,-68,0,0
1240,-82,-63,-69,-57,-69,-74,-67,-64,-64,-75,0,0
1241,-67,-55,-59,-53,-68,-87,-67,-78,-75,-70,0,0
1242,-64,-66,-59,-53,-79,-73,-67,-78,-66,-68,0,0
1243,-65,-58,-62,-55,-64,-72,-61,-61,-63,-75,0,0
1244,-61,-61,-62,-53,-67,-66,-64,-64,-64,-64,0,0
1245,-62,-59,-70,-54,-70,-73,-73,-75,-61,-70,0,0
1246,-66,-62,-65,-62,-65,-64,-66,-62,-61,-69,0,0
1247,-57,-61,-73,-62,-69,-74,-62,-76,-66,-64,0,0
1248,-62,-64,-70,-64,-70,-68,-63,-65,-56,-68,0,0
1249,-61,-61,-64,-65,-69,-71,-62,-67,-63,-65,0,0
1250,-70,-61,-60,-61,-63,-69,-71,-66,-62,-77,0,0
1251,-62,-61,-56,-61,-70,-63,-70,-63,-61,-82,0,0
1252,-62,-69,-60,-59,-67,-73,-73,-69,-65,-73,0,0
1253,-67,-60,-54,-60,-76,-70,-100,-64,-61,-69,0,0
1254,-67,-61,-54,-67,-66,-72,-70,-62,-64,-72,0,0
1255,-58,-68,-51,-61,-66,-72,-65,-67,-63,-72,0,0
1256,-60,-63,-58,-69,-71,-72,-60,-64,-59,-80,0,0
1257,-68,-60,-62,-60,-69,-68,-64,-68,-61,-66,0,0
1258,-63,-63,-67,-64,-67,-74,-72,-65,-60,-72,0,0
1259,-67,-60,-62,-65,-74,-69,-69,-57,-59,-66,0,0
1260,-64,-62,-61,-64,-73,-73,-72,-64,-66,-67,0,0
1261,-79,-64,-70,-74,-68,-78,-64,-61,-59,-72,0,0
1262,-57,-58,-65,-75,-70,-68,-66,-67,-69,-73,0,0
1263,-55,-60,-60,-61,-64,-70,-66,-73,-62,-74,0,0
1264,-57,-72,-69,-68,-63,-72,-71,-63,-62,-76,0,0
1265,-55,-62,-68,-68,-76,-78,-67,-61,-57,-71,0,0
1266,-61,-60,-75,-74,-73,-74,-65,-65,-56,-67,0,0
1267,-63,-66,-64,-73,-77,-81,-63,-72,-60,-73,0,0
1268,-57,-69,-67,-64,-68,-76,-67,-59,-62,-70,0,0
1269,-54,-63,-80,-67,-64,-73,-74,-62,-73,-83,0,0
1270,-56,-60,-68,-70,-75,-67,-73,-64,-63,-73,0,0
1271,-60,-60,-76,-79,-77,-82,-72,-67,-65,-85,0,0
1272,-52,-62,-72,-67,-68,-72,-70,-65,-68,-82,0,0
1273,-52,-64,-71,-67,-77,-78,-75,-71,-75,-79,0,0
1274,-54,-65,-69,-70,-72,-89,-73,-73,-79,-74,0,0
1275,-67,-63,-100,-81,-70,-77,-100,-76,-71,-84,0,0
1276,-64,-64,-73,-78,-74,-85,-82,-74,-68,-80,0,0
1277,-60,-63,-81,-80,-84,-74,-74,-75,-100,-75,0,0
1278,-58,-63,-85,-80,-67,-76,-75,-82,-78,-73,0,0
1279,-68,-68,-69,-87,-100,-76,-83,-74,-81,-100,0,0
1280,-65,-76,-79,-74,-69,-79,-82,-71,-64,-71,0,0
1281,-64,-70,-78,-85,-67,-86,-82,-67,-71,-76,0,0
1282,-62,-61,-100,-75,-81,-78,-79,-73,-88,-85,0,0
1283,-60,-61,-73,-69,-76,-76,-69,-73,-68,-100,0,0
1284,-64,-64,-71,-79,-70,-69,-73,-89,-64,-78,0,0
1285,-52,-71,-69,-73,-75,-77,-76,-69,-77,-80,0,0
1286,-54,-53,-72,-72,-78,-71,-82,-68,-72,-77,0,0
1287,-59,-52,-72,-81,-74,-76,-73,-76,-67,-76,0,0
1288,-52,-57,-70,-73,-67,-79,-72,-82,-70,-88,0,0
1289,-51,-63,-78,-71,-70,-76,-75,-67,-68,-86,0,0
1290,-66,-60,-79,-68,-71,-71,-76,-70,-71,-75,0,0
1291,-50,-60,-76,-64,-75,-68,-75,-66,-64,-75,0,0
1292,-51,-61,-78,-71,-66,-76,-72,-71,-74,-72,0,0
1293,-58,-60,-75,-78,-66,-72,-69,-74,-70,-72,0,0
1294,-63,-60,-67,-69,-70,-81,-70,-86,-68,-74,0,0
1295,-50,-58,-66,-66,-71,-71,-72,-74,-74,-82,0,0
1296,-51,-54,-63,-66,-69,-68,-67,-70,-62,-70,0,0
1297,-50,-58,-65,-69,-63,-76,-68,-62,-75,-71,0,0
1298,-56,-55,-78,-72,-67,-74,-65,-67,-69,-81,0,0
1299,-67,-60,-65,-57,-69,-69,-70,-71,-67,-67,0,0
1300,-75,-57,-62,-69,-100,-74,-69,-64,-60,-71,0,0
1301,-67,-58,-63,-60,-63,-68,-67,-77,-67,-71,0,0
1302,-62,-54,-59,-63,-71,-69,-68,-77,-61,-68,0,0
1303,-68,-66,-64,-60,-69,-69,-65,-74,-66,-67,0,0
1304,-67,-61,-57,-66,-73,-68,-74,-62,-70,-64,0,0
1305,-69,-74,-59,-57,-88,-67,-69,-69,-63,-71,0,0
1306,-64,-58,-59,-57,-67,-71,-70,-65,-68,-65,0,0
1307,-64,-53,-58,-58,-80,-74,-74,-69,-63,-72,0,0
1308,-69,-60,-62,-61,-85,-80,-68,-73,-65,-83,0,0
1309,-78,-54,-55,-60,-60,-69,-68,-70,-61,-70,0,0
1310,-65,-60,-58,-54,-74,-71,-76,-79,-64,-68,0,0
1311,-77,-60,-53,-58,-66,-80,-71,-64,-72,-73,0,0
1312,-71,-62,-52,-62,-66,-65,-100,-69,-62,-100,0,0
1313,-66,-62,-51,-56,-70,-75,-73,-71,-63,-100,0,0
1314,-70,-57,-50,-62,-66,-70,-81,-68,-67,-87,0,0
1315,-73,-56,-50,-53,-68,-69,-69,-68,-64,-79,0,0
1316,-69,-65,-57,-59,-76,-65,-79,-66,-64,-80,0,0
1317,-64,-55,-62,-52,-66,-71,-67,-76,-62,-72,0,0
1318,-65,-60,-59,-55,-77,-72,-86,-65,-60,-78,0,0
1319,-66,-56,-61,-51,-81,-68,-69,-66,-63,-76,0,0
1320,-66,-55,-60,-51,-73,-71,-69,-68,-74,-74,0,0
1321,-72,-57,-53,-54,-80,-71,-66,-70,-62,-68,0,0
1322,-68,-59,-58,-53,-81,-69,-69,-75,-67,-69,0,0
1323,-81,-62,-64,-52,-74,-70,-67,-73,-84,-74,0,0
1324,-71,-61,-55,-63,-72,-100,-74,-67,-66,-76,0,0
1325,-72,-70,-53,-53,-74,-75,-78,-68,-72,-80,0,0
1326,-74,-61,-52,-63,-77,-74,-70,-74,-72,-86,0,0
1327,-74,-62,-56,-60,-82,-83,-74,-75,-68,-80,0,0
1328,-78,-66,-100,-53,-78,-75,-69,-82,-66,-79,0,0
1329,-76,-72,-49,-53,-77,-77,-69,-70,-71,-80,0,0
1330,-75,-77,-52,-53,-74,-74,-69,-87,-79,-82,0,0
1331,-73,-67,-57,-50,-100,-77,-72,-72,-68,-81,0,0
1332,-74,-74,-59,-52,-85,-79,-76,-77,-73,-85,0,0
1333,-75,-71,-65,-48,-100,-83,-73,-75,-86,-100,0,0
1334,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,0,0
1335,-75,-71,-58,-52,-81,-79,-80,-72,-67,-85,0,0
1336,-70,-75,-58,-53,-83,-82,-73,-82,-75,-82,0,0
1337,-69,-68,-58,-47,-83,-83,-71,-72,-70,-74,0,0
1338,-66,-69,-55,-51,-70,-74,-75,-77,-77,-74,0,0
1339,-69,-72,-55,-55,-76,-82,-76,-78,-70,-68,0,0
1340,-75,-73,-54,-49,-71,-75,-69,-71,-72,-70,0,0
1341,-67,-73,-49,-51,-81,-80,-84,-69,-65,-72,0,0
1342,-73,-65,-53,-50,-70,-72,-68,-75,-69,-75,0,0
1343,-70,-66,-68,-47,-74,-71,-75,-66,-64,-75,0,0
1344,-70,-71,-56,-45,-74,-78,-75,-71,-80,-72,0,0
1345,-71,-68,-57,-46,-77,-73,-77,-72,-74,-71,0,0
1346,-79,-73,-65,-47,-75,-72,-75,-67,-72,-86,0,0
1347,-83,-72,-58,-48,-75,-70,-72,-66,-67,-73,0,0
1348,-71,-78,-62,-44,-76,-74,-66,-69,-62,-71,0,0
1349,-72,-77,-61,-44,-71,-70,-70,-75,-62,-100,0,0
1350,-68,-75,-56,-45,-70,-68,-75,-64,-69,-100,0,0
1351,-70,-78,-53,-44,-86,-66,-79,-77,-67,-75,0,0
1352,-66,-67,-52,-43,-75,-72,-70,-65,-68,-72,0,0
1353,-69,-64,-49,-44,-75,-85,-76,-70,-63,-80,0,0
1354,-69,-74,-49,-44,-73,-100,-68,-68,-64,-75,0,0
1355,-80,-70,-48,-46,-81,-81,-74,-69,-70,-82,0,0
1356,-72,-74,-50,-50,-84,-75,-72,-67,-69,-79,0,0
1357,-70,-66,-48,-50,-74,-77,-75,-74,-75,-77,0,0
1358,-79,-67,-51,-46,-84,-81,-75,-66,-74,-77,0,0
1359,-80,-70,-50,-54,-78,-84,-72,-65,-71,-83,0,0
1360,-68,-75,-53,-54,-100,-84,-70,-70,-72,-100,0,0
1361,-79,-67,-52,-52,-76,-82,-73,-73,-73,-82,0,0
1362,-100,-73,-59,-49,-79,-77,-75,-75,-67,-82,0,0
1363,-73,-86,-56,-48,-83,-75,-84,-80,-72,-81,0,0
1364,-100,-73,-56,-53,-76,-74,-81,-72,-69,-85,0,0
1365,-100,-73,-52,-58,-73,-88,-80,-81,-70,-79,0,0
1366,-75,-68,-50,-76,-77,-80,-84,-100,-70,-85,0,0
1367,-78,-68,-53,-75,-84,-88,-72,-68,-82,-82,0,0
1368,-100,-73,-52,-71,-75,-81,-70,-69,-86,-100,0,0
1369,-74,-79,-50,-74,-83,-78,-73,-65,-68,-86,0,0
1370,-86,-68,-53,-63,-74,-80,-73,-74,-67,-85,0,0
1371,-85,-73,-50,-60,-69,-82,-69,-72,-74,-100,0,0
1372,-72,-79,-67,-58,-76,-91,-66,-69,-80,-79,0,0
1373,-72,-76,-57,-67,-76,-80,-69,-70,-74,-75,0,0
1374,-81,-74,-53,-68,-86,-75,-69,-74,-73,-100,0,0
1375,-70,-74,-60,-65,-86,-100,-66,-73,-76,-79,0,0
1376,-75,-76,-56,-61,-79,-82,-66,-80,-72,-87,0,0
1377,-100,-100,-56,-100,-100,-100,-71,-100,-100,-100,0,0
1378,-100,-72,-66,-66,-77,-75,-75,-74,-73,-82,0,0
1379,-87,-76,-69,-66,-76,-79,-75,-83,-89,-86,0,0
1380,-89,-76,-62,-63,-79,-78,-71,-79,-76,-77,0,0
1381,-77,-71,-56,-67,-77,-82,-76,-72,-81,-87,0,0
1382,-75,-73,-50,-82,-75,-82,-100,-73,-78,-87,0,0
1383,-77,-85,-47,-69,-85,-77,-79,-79,-82,-82,0,0
1384,-100,-79,-47,-70,-86,-84,-77,-77,-80,-82,0,0
1385,-82,-85,-48,-77,-79,-83,-80,-76,-74,-85,0,0
1386,-87,-81,-52,-68,-80,-78,-100,-78,-80,-86,0,0
1387,-87,-75,-65,-67,-81,-100,-80,-82,-81,-81,0,0
1388,-77,-79,-57,-65,-85,-83,-79,-72,-75,-84,0,0
1389,-87,-70,-58,-71,-82,-100,-81,-81,-76,-84,0,0
1390,-78,-69,-53,-61,-77,-85,-89,-80,-76,-88,0,0
1391,-72,-72,-52,-67,-80,-80,-82,-81,-82,-84,0,0
1392,-75,-81,-51,-72,-83,-85,-78,-81,-73,-80,0,0
1393,-76,-76,-54,-69,-81,-83,-100,-71,-100,-84,0,0
1394,-79,-69,-56,-64,-100,-77,-74,-78,-100,-76,0,0
1395,-80,-83,-55,-78,-81,-87,-81,-76,-75,-100,0,0
1396,-79,-71,-63,-80,-87,-100,-76,-80,-73,-100,0,0
1397,-86,-77,-60,-65,-82,-87,-100,-79,-78,-100,0,0
1399,-82,-77,-52,-66,-100,-85,-80,-76,-80,-86,0,0
1400,-83,-77,-57,-69,-100,-100,-82,-83,-84,-100,0,0
1401,-85,-100,-64,-69,-81,-79,-100,-81,-82,-84,0,0
1402,-78,-76,-62,-72,-100,-100,-80,-77,-78,-100,0,0
1403,-85,-76,-65,-69,-86,-82,-88,-100,-83,-87,0,0
1404,-79,-81,-55,-63,-80,-100,-86,-85,-84,-78,0,0
1405,-80,-73,-68,-68,-100,-86,-86,-77,-72,-84,0,0
1406,-77,-71,-59,-62,-88,-78,-83,-83,-74,-100,0,0
1407,-80,-76,-60,-73,-83,-88,-86,-82,-90,-84,0,0
1408,-79,-86,-58,-75,-81,-81,-79,-86,-85,-83,0,0
1409,-75,-74,-63,-72,-86,-89,-84,-79,-73,-85,0,0
1410,-82,-72,-75,-62,-79,-79,-82,-87,-88,-100,0,0
1411,-81,-67,-62,-69,-81,-100,-81,-100,-77,-100,0,0
1412,-78,-75,-54,-69,-100,-83,-100,-78,-78,-79,0,0
1413,-75,-87,-55,-63,-100,-100,-81,-86,-74,-100,0,0
1414,-76,-73,-57,-70,-86,-100,-82,-73,-77,-87,0,0
1415,-72,-76,-54,-100,-100,-84,-77,-77,-72,-100,0,0
1416,-77,-72,-50,-69,-100,-83,-78,-71,-83,-78,0,0
1417,-76,-75,-54,-64,-76,-85,-100,-72,-73,-82,0,0
1418,-71,-75,-57,-73,-78,-100,-81,-73,-71,-82,0,0
1419,-75,-74,-65,-64,-76,-88,-76,-75,-76,-100,0,0
1420,-72,-73,-64,-100,-77,-86,-82,-73,-75,-100,0,0
1421,-84,-79,-65,-68,-87,-78,-81,-79,-74,-84,0,0
1422,-78,-80,-72,-70,-77,-72,-73,-79,-73,-100,0,0
1423,-78,-72,-56,-63,-76,-74,-76,-73,-76,-78,0,0
1424,-100,-66,-61,-66,-100,-79,-75,-73,-77,-100,0,0
1425,-75,-71,-58,-67,-87,-76,-81,-75,-85,-79,0,0
1426,-76,-73,-58,-79,-100,-74,-75,-69,-76,-79,0,0
1427,-72,-71,-59,-70,-78,-76,-79,-69,-76,-87,0,0
1428,-76,-77,-61,-64,-76,-82,-73,-68,-77,-82,0,0
1429,-75,-66,-63,-66,-78,-79,-71,-68,-69,-85,0,0
1430,-80,-69,-56,-65,-76,-77,-68,-70,-80,-81,0,0
1431,-74,-80,-62,-65,-70,-86,-71,-69,-81,-89,0,0
1432,-79,-68,-51,-65,-68,-85,-70,-65,-77,-75,0,0
1433,-80,-72,-51,-64,-74,-84,-75,-70,-73,-100,0,0
1434,-79,-67,-55,-61,-73,-81,-69,-72,-84,-81,0,0
1435,-73,-70,-54,-63,-67,-83,-70,-86,-100,-82,0,0
1436,-73,-69,-60,-62,-69,-76,-69,-69,-82,-79,0,0
1437,-77,-100,-100,-64,-69,-100,-70,-64,-73,-86,0,0
1438,-72,-75,-53,-64,-68,-75,-69,-64,-70,-88,0,0
1439,-76,-67,-54,-62,-70,-80,-69,-64,-86,-82,0,0
1440,-68,-63,-50,-63,-74,-74,-66,-65,-72,-100,0,0
1441,-69,-65,-57,-100,-82,-75,-68,-67,-68,-82,0,0
1442,-82,-64,-46,-68,-77,-79,-65,-65,-65,-82,0,0
1443,-72,-68,-54,-81,-76,-74,-68,-64,-68,-83,0,0
1444,-74,-79,-42,-64,-82,-74,-73,-66,-71,-78,0,0
1445,-71,-72,-51,-65,-71,-88,-82,-70,-78,-82,0,0
1446,-81,-71,-47,-67,-71,-83,-76,-65,-64,-83,0,0
1447,-85,-65,-48,-61,-72,-80,-76,-63,-63,-87,0,0
1448,-83,-72,-45,-68,-79,-100,-100,-72,-67,-88,0,0
1449,-78,-74,-50,-64,-77,-100,-82,-71,-69,-79,0,0
1450,-85,-70,-47,-66,-100,-75,-81,-72,-69,-82,0,0
1451,-79,-72,-46,-60,-74,-78,-80,-67,-62,-83,0,0
1452,-80,-75,-54,-65,-84,-88,-72,-68,-64,-100,0,0
1453,-75,-73,-50,-54,-79,-79,-68,-71,-64,-100,0,0
1454,-100,-100,-46,-100,-100,-100,-100,-100,-63,-79,0,0
1455,-100,-100,-48,-100,-100,-100,-100,-65,-62,-81,0,0
1456,-71,-75,-50,-61,-100,-80,-71,-67,-62,-85,0,0
1457,-72,-72,-58,-58,-75,-76,-68,-66,-62,-83,0,0
1458,-67,-74,-58,-62,-100,-76,-70,-64,-62,-77,0,0
1459,-69,-66,-54,-67,-77,-100,-69,-61,-61,-78,0,0
1460,-66,-70,-54,-60,-74,-100,-69,-61,-63,-77,0,0
1461,-71,-72,-60,-56,-72,-75,-72,-60,-61,-76,0,0
1462,-70,-68,-59,-57,-72,-79,-76,-60,-61,-76,0,0
1463,-76,-70,-62,-57,-79,-75,-74,-61,-63,-75,0,0
1464,-69,-64,-75,-56,-83,-87,-74,-64,-67,-77,0,0
1465,-69,-65,-60,-56,-78,-80,-72,-64,-63,-100,0,0
1466,-76,-65,-64,-59,-80,-100,-71,-65,-62,-78,0,0
1467,-70,-70,-56,-52,-74,-75,-74,-62,-63,-72,0,0
1468,-71,-71,-52,-53,-78,-71,-69,-62,-64,-80,0,0
1469,-81,-70,-57,-54,-75,-74,-74,-64,-63,-100,0,0
1470,-78,-68,-56,-52,-73,-80,-71,-80,-64,-79,0,0
1471,-82,-72,-65,-54,-77,-100,-67,-73,-64,-79,0,0
1472,-75,-74,-55,-53,-100,-85,-71,-65,-61,-100,0,0
1473,-75,-100,-64,-49,-77,-75,-69,-64,-61,-100,0,0
1474,-69,-73,-65,-53,-75,-100,-69,-60,-62,-84,0,0
1475,-68,-63,-57,-49,-72,-84,-69,-59,-63,-100,0,0
1476,-69,-63,-60,-47,-74,-77,-67,-62,-63,-81,0,0
1477,-69,-63,-60,-49,-78,-74,-68,-61,-61,-80,0,0
1478,-68,-69,-57,-58,-89,-76,-70,-62,-60,-82,0,0
1479,-78,-78,-60,-51,-78,-76,-68,-60,-59,-79,0,0
1480,-80,-72,-60,-52,-75,-71,-69,-64,-61,-79,0,0
1481,-77,-67,-61,-51,-70,-80,-73,-64,-61,-87,0,0
1482,-82,-60,-55,-48,-76,-76,-70,-65,-62,-75,0,0
1483,-74,-64,-57,-55,-75,-73,-70,-62,-58,-73,0,0
1484,-69,-62,-62,-49,-73,-80,-70,-65,-60,-78,0,0
1485,-68,-69,-62,-49,-73,-76,-69,-76,-57,-71,0,0
1486,-66,-64,-69,-45,-77,-69,-69,-64,-57,-79,0,0
1487,-76,-62,-63,-45,-72,-100,-69,-61,-59,-75,0,0
1488,-79,-73,-61,-46,-71,-68,-79,-66,-62,-77,0,0
1489,-67,-67,-58,-46,-69,-70,-68,-65,-58,-70,0,0
1490,-69,-66,-63,-49,-66,-70,-69,-62,-60,-73,0,0
1491,-68,-64,-56,-50,-64,-75,-67,-61,-62,-75,0,0
1492,-68,-64,-56,-49,-63,-82,-69,-61,-59,-75,0,0
1493,-65,-80,-55,-49,-64,-67,-71,-62,-60,-76,0,0
1494,-69,-85,-55,-52,-64,-68,-69,-66,-60,-79,0,0
1495,-72,-68,-54,-48,-75,-70,-69,-67,-63,-87,0,0
1496,-67,-67,-55,-46,-73,-68,-79,-67,-70,-77,0,0
1497,-72,-71,-62,-45,-80,-82,-100,-67,-75,-78,0,0
1498,-77,-77,-66,-47,-80,-78,-79,-67,-80,-80,0,0
1499,-75,-74,-65,-49,-86,-83,-75,-70,-71,-76,0,0
1500,-76,-79,-60,-47,-100,-82,-100,-100,-70,-81,0,0
1501,-78,-76,-100,-49,-100,-76,-76,-70,-66,-88,0,0
1502,-70,-70,-52,-53,-100,-81,-73,-84,-72,-100,0,0
1503,-79,-70,-52,-49,-85,-100,-79,-69,-74,-82,0,0
1504,-100,-81,-53,-49,-80,-81,-78,-75,-73,-78,0,0
1505,-81,-80,-64,-51,-83,-80,-78,-82,-82,-85,0,0
1506,-78,-69,-57,-52,-78,-100,-100,-72,-76,-83,0,0
1507,-76,-86,-58,-57,-84,-77,-73,-71,-72,-84,0,0
1508,-80,-72,-58,-52,-85,-86,-85,-80,-71,-86,0,0
1509,-85,-72,-55,-51,-81,-79,-76,-81,-100,-89,0,0
1510,-84,-76,-52,-48,-85,-84,-100,-100,-76,-100,0,0
1511,-100,-100,-52,-56,-100,-100,-100,-100,-100,-100,0,0
1512,-79,-70,-56,-50,-81,-100,-82,-100,-76,-84,0,0
1514,-100,-100,-56,-100,-100,-100,-100,-100,-100,-81,0,0
1515,-80,-70,-60,-52,-82,-83,-77,-84,-73,-100,0,0
1516,-78,-64,-59,-52,-77,-100,-81,-78,-80,-84,0,0
1517,-84,-73,-57,-57,-80,-75,-80,-81,-73,-79,0,0
1518,-78,-70,-57,-52,-86,-100,-80,-75,-73,-100,0,0
1519,-79,-76,-65,-55,-80,-81,-100,-76,-81,-100,0,0
1520,-100,-71,-100,-51,-77,-84,-100,-77,-80,-100,0,0
1521,-78,-82,-100,-62,-78,-84,-78,-76,-71,-100,0,0
1522,-79,-76,-60,-57,-79,-100,-85,-83,-78,-83,0,0
1523,-78,-74,-57,-67,-77,-78,-85,-80,-78,-82,0,0
1524,-77,-71,-56,-67,-80,-78,-83,-76,-100,-82,0,0
1526,-100,-84,-53,-60,-100,-83,-77,-78,-75,-82,0,0
1527,-100,-100,-56,-65,-83,-77,-81,-100,-100,-100,0,0
1528,-80,-83,-53,-72,-82,-100,-80,-100,-100,-86,0,0
1529,-81,-75,-50,-61,-83,-85,-79,-77,-100,-84,0,0
1530,-79,-81,-46,-70,-100,-83,-80,-100,-77,-84,0,0
1531,-77,-75,-48,-64,-77,-84,-85,-81,-79,-88,0,0
1532,-77,-84,-48,-64,-84,-81,-84,-82,-78,-100,0,0
1533,-75,-76,-53,-68,-86,-82,-100,-76,-80,-82,0,0
1534,-81,-75,-57,-66,-100,-82,-100,-74,-100,-100,0,0
