superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door,raw_photosensor_endpos
1461,-100,-73,-100,-80,-72,-75,-61,-68,-70,-76,2,0,0
1462,-82,-72,-100,-80,-76,-75,-55,-60,-82,-80,2,0,0
1463,-78,-72,-100,-81,-73,-72,-56,-59,-81,-78,2,0,0
1464,-77,-72,-100,-82,-72,-72,-56,-59,-79,-74,2,0,0
1465,-77,-72,-100,-83,-71,-72,-56,-59,-81,-77,2,0,0
1466,-78,-72,-100,-82,-72,-72,-56,-60,-79,-75,2,0,0
1467,-78,-73,-88,-83,-73,-74,-58,-60,-75,-77,2,0,0
1468,-78,-72,-100,-83,-73,-74,-62,-60,-75,-76,2,0,0
1469,-78,-72,-100,-84,-73,-72,-60,-59,-82,-78,2,0,0
1470,-77,-73,-100,-84,-73,-72,-57,-59,-76,-77,2,0,0
1471,-79,-72,-100,-83,-73,-74,-56,-59,-76,-74,2,0,0
1472,-80,-72,-100,-85,-72,-75,-57,-58,-77,-76,2,0,0
1473,-79,-100,-100,-100,-100,-100,-57,-59,-73,-100,2,0,0
1474,-79,-72,-100,-82,-73,-73,-58,-59,-73,-73,2,0,0
1475,-78,-73,-100,-83,-73,-72,-61,-59,-77,-77,2,0,0
1476,-100,-72,-100,-100,-100,-100,-62,-60,-100,-100,2,0,0
1477,-79,-72,-100,-85,-73,-73,-58,-59,-78,-76,2,0,0
1478,-80,-72,-88,-84,-73,-74,-63,-60,-75,-74,2,0,0
1479,-81,-72,-86,-84,-73,-74,-61,-60,-74,-80,2,0,0
1480,-81,-72,-87,-82,-72,-73,-57,-59,-76,-76,2,0,0
1481,-81,-72,-86,-83,-72,-74,-58,-60,-74,-74,2,0,0
1482,-81,-72,-87,-84,-71,-74,-57,-59,-76,-74,2,0,0
1483,-79,-72,-100,-82,-73,-75,-59,-60,-75,-76,2,0,0
1484,-80,-72,-100,-84,-73,-75,-57,-59,-76,-75,2,0,0
1485,-80,-73,-86,-84,-72,-75,-59,-59,-73,-78,2,0,0
1486,-100,-100,-100,-100,-100,-76,-62,-59,-100,-76,2,0,0
1487,-80,-72,-84,-82,-74,-75,-57,-59,-75,-81,2,0,0
1488,-81,-71,-85,-82,-73,-75,-55,-60,-85,-78,2,0,0
1489,-83,-72,-85,-82,-78,-76,-57,-60,-78,-79,2,0,0
1490,-83,-72,-87,-80,-80,-74,-55,-60,-80,-77,2,0,0
1491,-100,-72,-88,-79,-78,-75,-57,-64,-78,-77,2,0,0
1492,-100,-74,-100,-80,-69,-74,-61,-69,-70,-70,2,0,0
1493,-82,-81,-100,-78,-70,-73,-62,-63,-66,-72,2,0,0
1494,-78,-77,-100,-81,-70,-79,-58,-62,-63,-68,2,0,0
1495,-73,-74,-100,-85,-64,-100,-52,-60,-62,-74,2,0,0
1496,-75,-73,-84,-80,-72,-72,-52,-61,-67,-65,2,0,0
1497,-75,-100,-82,-82,-73,-76,-51,-58,-67,-69,2,0,0
1498,-83,-77,-86,-78,-71,-78,-52,-64,-64,-82,2,0,0
1499,-81,-75,-79,-100,-70,-73,-61,-60,-73,-76,2,0,0
1500,-100,-75,-78,-78,-70,-71,-56,-62,-62,-75,2,0,0
1501,-81,-79,-75,-75,-77,-71,-100,-60,-66,-72,2,0,0
1502,-76,-77,-77,-100,-84,-100,-57,-62,-76,-70,2,0,0
1503,-78,-72,-84,-89,-63,-77,-57,-62,-71,-76,2,0,0
1504,-77,-75,-79,-82,-68,-72,-51,-60,-76,-65,2,0,0
1505,-75,-76,-79,-77,-68,-70,-54,-61,-71,-80,2,0,0
1506,-71,-74,-80,-76,-72,-65,-55,-64,-67,-68,2,0,0
1507,-72,-71,-85,-100,-68,-69,-51,-61,-69,-66,2,0,0
1508,-76,-71,-87,-84,-66,-74,-50,-67,-62,-71,2,0,0
1509,-83,-75,-83,-100,-68,-66,-53,-70,-64,-67,2,0,0
1510,-83,-77,-83,-80,-76,-75,-56,-64,-64,-71,2,0,1
1511,-78,-72,-80,-72,-64,-66,-56,-78,-67,-100,2,0,1
1512,-75,-72,-78,-81,-71,-64,-53,-67,-77,-70,2,0,0
1513,-88,-100,-100,-82,-73,-68,-65,-66,-100,-79,2,0,0
1514,-73,-75,-80,-83,-66,-68,-55,-62,-78,-75,2,0,0
1515,-100,-71,-81,-87,-74,-65,-56,-63,-71,-67,1,0,1
1516,-76,-81,-87,-83,-72,-66,-60,-66,-73,-71,1,0,1
1517,-86,-75,-81,-82,-73,-69,-62,-69,-71,-83,1,0,1
1518,-76,-77,-100,-100,-70,-71,-58,-58,-63,-70,1,0,1
1519,-75,-75,-100,-81,-61,-75,-54,-66,-62,-70,1,0,1
1520,-74,-70,-78,-100,-69,-74,-50,-83,-66,-74,1,0,1
1521,-70,-74,-80,-76,-64,-72,-55,-62,-64,-70,1,0,1
1522,-86,-74,-85,-100,-67,-69,-63,-62,-62,-71,1,0,1
1523,-85,-100,-100,-72,-69,-68,-55,-63,-64,-77,1,0,1
1524,-76,-73,-100,-86,-64,-62,-62,-63,-62,-72,1,0,1
1525,-76,-72,-79,-81,-75,-76,-59,-62,-64,-69,1,0,1
1526,-75,-75,-82,-75,-62,-73,-60,-71,-63,-67,1,0,0
1527,-71,-79,-100,-85,-66,-74,-57,-62,-61,-72,1,0,1
1528,-73,-76,-77,-80,-67,-69,-62,-60,-62,-76,1,0,1
1529,-77,-81,-100,-79,-73,-68,-59,-73,-64,-64,1,0,1
1530,-73,-75,-84,-100,-67,-67,-56,-56,-68,-76,1,0,1
1531,-72,-70,-85,-79,-74,-81,-64,-62,-67,-72,1,0,1
1532,-76,-79,-100,-78,-75,-74,-53,-78,-69,-83,1,0,1
1533,-80,-67,-83,-77,-65,-73,-67,-67,-62,-68,1,0,1
1534,-72,-76,-82,-83,-64,-61,-57,-55,-61,-70,1,0,1
1535,-75,-69,-78,-72,-70,-67,-63,-60,-62,-71,1,0,1
1536,-72,-68,-77,-83,-62,-66,-54,-62,-58,-63,1,0,1
1537,-81,-74,-80,-77,-61,-67,-64,-67,-63,-73,0,1,1
1538,-77,-83,-83,-77,-68,-66,-59,-61,-58,-69,0,1,0
1539,-80,-85,-77,-75,-64,-65,-57,-65,-58,-66,0,1,0
1540,-80,-73,-74,-85,-69,-70,-58,-57,-62,-65,0,1,0
1541,-77,-85,-76,-82,-73,-65,-56,-69,-64,-76,0,1,0
1542,-100,-71,-100,-84,-62,-63,-63,-71,-64,-70,0,1,0
1543,-100,-67,-83,-79,-62,-76,-54,-67,-60,-62,0,1,0
1544,-72,-73,-100,-81,-60,-65,-64,-63,-55,-68,0,1,0
1545,-78,-75,-79,-75,-68,-70,-63,-66,-55,-61,0,1,0
1546,-70,-72,-85,-79,-63,-66,-63,-62,-60,-71,0,1,0
1547,-72,-66,-84,-79,-64,-65,-67,-64,-63,-67,0,1,0
1548,-70,-69,-100,-77,-64,-69,-75,-65,-56,-62,0,1,0
1549,-62,-71,-100,-85,-70,-63,-64,-65,-61,-60,0,1,0
1550,-64,-66,-88,-78,-59,-70,-56,-61,-58,-75,0,1,0
1551,-61,-69,-79,-82,-71,-68,-61,-61,-55,-66,0,1,0
1552,-60,-71,-89,-82,-62,-71,-62,-61,-56,-67,0,1,0
1553,-67,-70,-78,-73,-64,-58,-58,-69,-70,-57,0,1,0
1554,-62,-62,-100,-77,-64,-68,-59,-64,-63,-63,0,1,0
1555,-72,-60,-83,-86,-58,-67,-55,-68,-60,-70,0,1,0
1556,-63,-78,-100,-76,-57,-62,-59,-69,-61,-65,0,1,0
1557,-77,-67,-100,-73,-67,-62,-55,-65,-57,-65,0,1,0
1558,-69,-65,-100,-83,-63,-61,-58,-62,-63,-68,0,1,0
1559,-70,-70,-100,-75,-69,-62,-56,-58,-60,-62,0,1,0
1560,-65,-79,-77,-78,-60,-57,-58,-58,-70,-62,0,1,0
1561,-64,-64,-80,-85,-56,-66,-59,-64,-65,-75,0,1,0
1562,-66,-71,-82,-71,-62,-60,-56,-60,-62,-68,0,1,0
1563,-69,-62,-84,-73,-66,-62,-59,-67,-74,-62,0,1,0
1564,-62,-62,-78,-100,-57,-62,-54,-62,-57,-65,0,1,0
1565,-71,-63,-74,-73,-70,-62,-56,-67,-60,-60,0,1,0
1566,-61,-60,-73,-75,-61,-64,-67,-64,-60,-61,0,1,0
1567,-65,-70,-72,-100,-60,-55,-60,-66,-66,-57,0,1,0
1568,-78,-65,-85,-76,-62,-56,-60,-65,-62,-60,0,1,0
1569,-57,-57,-81,-74,-61,-62,-59,-64,-69,-62,0,1,0
1570,-62,-62,-80,-77,-57,-56,-58,-63,-69,-60,0,0,0
1571,-62,-64,-76,-100,-58,-53,-58,-66,-66,-62,0,0,0
1572,-61,-66,-100,-73,-55,-54,-69,-63,-70,-69,0,0,0
1573,-62,-78,-78,-76,-62,-62,-60,-78,-56,-70,0,0,0
1574,-59,-72,-72,-69,-63,-63,-62,-65,-58,-76,0,0,0
1575,-63,-73,-74,-76,-55,-61,-58,-77,-74,-66,0,0,0
1576,-63,-64,-79,-73,-57,-62,-57,-61,-57,-67,0,0,0
1577,-70,-73,-76,-77,-63,-60,-58,-59,-58,-67,0,0,0
1578,-66,-60,-77,-76,-60,-57,-59,-62,-68,-71,0,0,0
1579,-71,-71,-74,-75,-57,-66,-58,-64,-65,-73,0,0,0
1580,-74,-64,-82,-77,-60,-55,-59,-65,-63,-71,0,0,0
1581,-69,-56,-73,-82,-65,-61,-65,-77,-61,-65,0,0,0
1582,-64,-58,-68,-71,-58,-64,-58,-63,-61,-57,0,0,0
1583,-62,-59,-83,-78,-55,-60,-58,-59,-64,-55,0,0,0
1584,-71,-66,-73,-80,-62,-69,-59,-64,-71,-61,0,0,0
1585,-64,-64,-76,-76,-71,-59,-63,-61,-65,-65,0,0,0
1586,-59,-60,-74,-84,-57,-61,-64,-66,-70,-63,0,0,0
1587,-70,-60,-80,-81,-55,-65,-57,-65,-66,-69,0,0,0
1588,-60,-57,-74,-75,-56,-65,-59,-62,-64,-64,0,0,0
1589,-63,-54,-84,-73,-61,-63,-59,-64,-63,-67,0,0,0
1590,-58,-59,-73,-68,-63,-66,-59,-61,-61,-64,0,0,0
1591,-63,-58,-74,-69,-61,-66,-62,-64,-62,-60,0,0,0
1592,-62,-57,-100,-77,-62,-70,-57,-76,-71,-60,0,0,0
1593,-66,-70,-84,-83,-60,-69,-59,-69,-72,-64,0,0,0
1594,-62,-68,-77,-72,-57,-62,-63,-64,-71,-85,0,0,0
1595,-58,-63,-100,-68,-56,-62,-66,-67,-65,-66,0,0,0
1596,-59,-62,-74,-73,-61,-64,-60,-62,-63,-64,0,0,0
1597,-55,-65,-73,-69,-61,-65,-62,-61,-60,-70,0,0,0
1598,-58,-55,-71,-73,-100,-71,-64,-63,-59,-71,0,0,0
1599,-56,-76,-77,-72,-56,-67,-61,-68,-58,-75,0,0,0
1600,-56,-64,-78,-73,-62,-57,-69,-64,-61,-75,0,0,0
1601,-53,-52,-79,-75,-72,-60,-60,-64,-64,-81,0,0,0
1602,-52,-48,-78,-72,-65,-66,-57,-66,-67,-71,0,0,0
1603,-51,-51,-74,-70,-62,-62,-61,-71,-63,-69,0,0,0
1604,-52,-54,-79,-77,-72,-62,-56,-61,-64,-66,0,0,0
1605,-55,-54,-76,-69,-65,-66,-56,-57,-65,-66,0,0,0
1606,-70,-56,-74,-75,-61,-66,-61,-58,-69,-64,0,0,0
1607,-62,-62,-78,-74,-64,-61,-62,-62,-62,-72,0,0,0
1608,-69,-57,-80,-73,-61,-68,-58,-67,-56,-66,0,0,0
1609,-63,-55,-81,-72,-57,-68,-56,-74,-56,-64,0,0,0
1610,-66,-51,-75,-71,-56,-70,-56,-64,-56,-64,0,0,0
1611,-66,-50,-87,-71,-61,-64,-58,-58,-57,-62,0,0,0
1612,-55,-48,-100,-72,-73,-60,-59,-58,-62,-66,0,0,0
1613,-56,-48,-70,-79,-65,-59,-60,-58,-69,-73,0,0,0
1614,-58,-49,-72,-79,-63,-64,-59,-64,-68,-67,0,0,0
1615,-69,-53,-76,-74,-62,-67,-70,-68,-78,-65,0,0,0
1616,-80,-50,-73,-71,-62,-67,-77,-77,-65,-64,0,0,0
1617,-73,-49,-73,-74,-58,-60,-62,-66,-70,-69,0,0,0
1618,-69,-51,-70,-100,-57,-62,-62,-62,-66,-68,0,0,0
1619,-100,-54,-72,-100,-100,-100,-100,-100,-100,-100,0,0,0
1620,-62,-62,-72,-64,-54,-79,-70,-60,-63,-72,0,0,0
1621,-63,-63,-75,-87,-55,-68,-65,-58,-64,-73,0,0,0
1622,-64,-62,-70,-68,-56,-62,-69,-58,-64,-71,0,0,0
1623,-65,-62,-100,-72,-67,-65,-63,-59,-63,-100,0,0,0
1624,-62,-61,-73,-68,-64,-64,-62,-57,-75,-66,0,0,0
1625,-57,-55,-69,-77,-61,-75,-69,-61,-74,-100,0,0,0
1626,-52,-62,-78,-71,-58,-63,-64,-60,-70,-68,0,0,0
1627,-53,-52,-71,-69,-62,-63,-60,-63,-63,-71,0,0,0
1628,-65,-50,-69,-73,-61,-64,-69,-74,-65,-78,0,0,0
1629,-68,-58,-70,-72,-62,-67,-69,-68,-60,-78,0,0,0
1630,-63,-63,-65,-80,-63,-72,-64,-66,-72,-75,0,0,0
1631,-60,-69,-71,-73,-61,-75,-63,-70,-73,-79,0,0,0
1632,-74,-54,-66,-87,-64,-65,-77,-72,-65,-74,0,0,0
1633,-75,-57,-74,-65,-65,-72,-64,-67,-63,-74,0,0,0
1634,-62,-56,-64,-68,-67,-73,-58,-66,-68,-69,0,0,0
1635,-63,-53,-70,-62,-64,-69,-60,-63,-62,-79,0,0,0
1636,-62,-52,-67,-72,-64,-73,-62,-62,-62,-77,0,0,0
1637,-60,-54,-65,-100,-69,-70,-61,-60,-65,-100,0,0,0
1638,-60,-58,-66,-62,-67,-71,-64,-62,-61,-76,0,0,0
1639,-61,-60,-73,-66,-71,-62,-61,-69,-65,-74,0,0,0
1640,-61,-59,-61,-62,-64,-66,-61,-71,-66,-68,0,0,0
1641,-56,-76,-60,-65,-65,-70,-79,-82,-65,-73,0,0,0
1642,-61,-77,-64,-69,-72,-67,-62,-66,-70,-100,0,0,0
1643,-66,-68,-63,-69,-74,-68,-79,-65,-70,-88,0,0,0
1644,-64,-65,-66,-62,-68,-64,-65,-73,-80,-74,0,0,0
1645,-65,-68,-65,-69,-67,-61,-64,-66,-69,-76,0,0,0
1646,-62,-58,-60,-78,-67,-63,-62,-65,-68,-70,0,0,0
1647,-59,-59,-64,-70,-70,-66,-67,-65,-64,-68,0,0,0
1648,-60,-66,-59,-57,-69,-62,-66,-65,-61,-68,0,0,0
1649,-63,-64,-59,-66,-71,-65,-63,-70,-60,-69,0,0,0
1650,-64,-66,-63,-63,-69,-70,-62,-78,-60,-70,0,0,0
1651,-67,-61,-79,-66,-66,-66,-59,-71,-58,-68,0,0,0
1652,-64,-62,-66,-55,-70,-63,-61,-67,-61,-69,0,0,0
1653,-70,-59,-62,-54,-79,-63,-61,-68,-61,-72,0,0,0
1654,-69,-60,-67,-54,-77,-67,-62,-67,-62,-71,0,0,0
1655,-77,-58,-73,-53,-71,-70,-63,-66,-62,-72,0,0,0
1656,-72,-60,-64,-54,-69,-68,-62,-64,-61,-76,0,0,0
1657,-68,-61,-65,-49,-80,-63,-62,-64,-64,-73,0,0,0
1658,-69,-62,-70,-61,-74,-63,-60,-64,-62,-72,0,0,0
1659,-64,-67,-73,-52,-69,-66,-62,-67,-62,-71,0,0,0
1660,-100,-100,-100,-53,-68,-66,-63,-66,-62,-72,0,0,0
1661,-65,-64,-64,-61,-68,-67,-62,-66,-62,-72,0,0,0
1662,-70,-62,-62,-53,-70,-64,-64,-66,-63,-72,0,0,0
1663,-71,-64,-68,-57,-77,-63,-62,-65,-63,-74,0,0,0
1664,-68,-63,-73,-58,-70,-63,-61,-65,-66,-76,0,0,0
1665,-66,-62,-74,-51,-74,-62,-64,-64,-68,-75,0,0,0
1666,-66,-61,-73,-48,-76,-62,-62,-65,-65,-75,0,0,0
1667,-65,-60,-69,-48,-75,-62,-62,-65,-63,-75,0,0,0
1668,-64,-60,-68,-50,-74,-62,-63,-64,-63,-76,0,0,0
1669,-64,-60,-67,-51,-73,-62,-63,-64,-63,-76,0,0,0
1670,-64,-60,-67,-51,-73,-62,-63,-64,-63,-77,0,0,0
1671,-64,-60,-66,-50,-74,-62,-63,-64,-63,-76,0,0,0
1672,-64,-60,-67,-50,-73,-62,-63,-65,-63,-77,0,0,0
1673,-64,-60,-67,-50,-74,-62,-63,-64,-62,-76,0,0,0
1674,-64,-60,-67,-51,-73,-62,-63,-64,-63,-77,0,0,0
1675,-64,-60,-67,-50,-73,-62,-63,-64,-63,-76,0,0,0
1676,-64,-60,-67,-50,-74,-62,-63,-64,-100,-77,0,0,0
1677,-64,-60,-67,-50,-75,-62,-63,-64,-62,-75,0,0,0
1678,-64,-60,-67,-50,-74,-62,-63,-64,-63,-76,0,0,0
1679,-64,-60,-67,-50,-73,-62,-63,-64,-63,-76,0,0,0
1680,-64,-60,-67,-50,-74,-62,-64,-64,-63,-76,0,0,0
1681,-64,-60,-67,-50,-74,-62,-63,-64,-63,-75,0,0,0
1682,-64,-60,-67,-50,-74,-62,-63,-64,-63,-76,0,0,0
1683,-64,-60,-67,-51,-73,-62,-63,-64,-63,-76,0,0,0
1684,-64,-60,-67,-50,-75,-62,-64,-64,-63,-76,0,0,0
1685,-64,-60,-66,-50,-73,-62,-63,-64,-63,-76,0,0,0
1686,-64,-60,-67,-50,-74,-62,-63,-64,-63,-76,0,0,0
1687,-64,-100,-66,-51,-73,-62,-63,-64,-63,-76,0,0,0
1688,-65,-60,-66,-50,-75,-63,-64,-64,-63,-76,0,0,0
1689,-64,-60,-66,-50,-74,-62,-63,-64,-63,-76,0,0,0
1690,-64,-60,-66,-50,-74,-62,-63,-64,-63,-76,0,0,0
1691,-64,-60,-66,-50,-74,-62,-62,-64,-63,-76,0,0,0
1692,-64,-60,-66,-50,-75,-62,-63,-64,-63,-75,0,0,0
1693,-64,-60,-66,-50,-75,-62,-64,-65,-63,-76,0,0,0
1694,-64,-60,-66,-50,-73,-62,-63,-64,-63,-76,0,0,0
1695,-64,-60,-66,-50,-76,-62,-63,-64,-62,-75,0,0,0
1696,-65,-60,-67,-50,-75,-62,-62,-64,-63,-75,0,0,0
1697,-65,-61,-69,-50,-76,-62,-62,-64,-63,-75,0,0,0
1698,-66,-62,-72,-50,-76,-62,-62,-65,-64,-75,0,0,0
1699,-66,-62,-74,-48,-77,-62,-62,-64,-65,-74,0,0,0
1700,-67,-62,-73,-50,-74,-62,-63,-64,-67,-74,0,0,0
1701,-68,-63,-71,-54,-70,-62,-62,-64,-67,-74,0,0,0
1702,-70,-64,-75,-66,-72,-63,-61,-65,-65,-73,0,0,0
1703,-72,-64,-66,-54,-76,-63,-62,-66,-63,-72,0,0,0
1704,-70,-62,-62,-53,-70,-65,-63,-65,-63,-71,0,0,0
1705,-66,-65,-65,-78,-68,-67,-61,-66,-61,-73,0,0,0
1706,-66,-67,-74,-52,-70,-65,-63,-66,-61,-71,0,0,0
1707,-67,-64,-74,-71,-69,-64,-60,-64,-62,-72,0,0,0
1708,-68,-61,-66,-49,-75,-63,-61,-64,-64,-73,0,0,0
1709,-72,-60,-64,-51,-72,-67,-64,-64,-62,-75,0,0,0
1710,-72,-59,-66,-60,-79,-68,-62,-66,-62,-72,0,0,0
1711,-70,-60,-63,-60,-78,-63,-60,-65,-61,-71,0,0,0
1712,-64,-64,-82,-63,-67,-65,-59,-69,-59,-68,0,0,0
1713,-65,-82,-65,-67,-69,-73,-61,-71,-61,-71,0,0,0
1714,-60,-66,-58,-58,-70,-63,-66,-64,-62,-68,0,0,0
1715,-62,-58,-60,-100,-67,-64,-61,-64,-65,-70,0,0,0
1716,-64,-65,-62,-62,-69,-62,-66,-71,-75,-76,0,0,0
1717,-60,-72,-60,-64,-73,-69,-60,-65,-68,-72,0,0,0
1718,-56,-100,-100,-100,-66,-100,-62,-69,-66,-68,0,0,0
1719,-60,-61,-64,-62,-67,-74,-65,-63,-62,-74,0,0,0
1720,-66,-52,-68,-71,-64,-71,-62,-64,-60,-73,0,0,0
1721,-73,-55,-73,-75,-76,-77,-65,-64,-62,-70,0,0,0
1722,-62,-67,-69,-72,-63,-71,-64,-71,-64,-75,0,0,0
1723,-61,-53,-69,-71,-62,-63,-70,-68,-64,-71,0,0,0
1724,-58,-49,-71,-68,-62,-70,-61,-59,-70,-78,0,0,0
1725,-68,-67,-78,-74,-58,-66,-61,-58,-61,-73,0,0,0
1726,-62,-48,-81,-74,-54,-57,-64,-68,-58,-64,0,0,0
1727,-65,-48,-72,-78,-65,-63,-61,-59,-67,-79,0,0,0
1728,-52,-52,-100,-73,-64,-60,-62,-64,-60,-77,0,0,0
1729,-61,-52,-100,-78,-68,-65,-61,-64,-61,-69,0,0,0
1730,-55,-54,-74,-69,-62,-72,-65,-63,-62,-65,0,0,0
1731,-100,-57,-83,-85,-56,-76,-61,-64,-62,-70,0,0,0
1732,-62,-59,-79,-79,-60,-65,-62,-72,-58,-59,0,0,0
1733,-58,-64,-77,-87,-61,-63,-58,-63,-63,-66,0,0,0
1734,-58,-56,-75,-72,-56,-66,-60,-65,-60,-63,0,0,0
1735,-62,-60,-75,-78,-51,-60,-62,-61,-79,-57,0,0,0
1736,-62,-57,-74,-79,-55,-61,-57,-69,-59,-60,0,0,0
1737,-70,-74,-78,-81,-62,-56,-62,-63,-65,-64,0,0,0
1738,-74,-67,-73,-100,-62,-70,-65,-63,-58,-69,0,0,0
1739,-67,-62,-74,-79,-61,-54,-62,-61,-64,-57,0,1,0
1740,-67,-69,-76,-77,-55,-62,-67,-62,-64,-65,0,1,0
1741,-68,-64,-73,-75,-56,-57,-59,-60,-59,-77,0,1,0
1742,-62,-70,-73,-100,-65,-63,-58,-61,-62,-66,0,1,0
1743,-77,-65,-74,-83,-66,-68,-59,-62,-59,-72,0,1,0
1744,-61,-71,-72,-82,-55,-65,-61,-63,-56,-62,0,1,0
1745,-60,-65,-72,-81,-64,-58,-62,-68,-61,-60,0,1,0
1746,-62,-78,-80,-69,-64,-63,-65,-60,-54,-63,0,1,0
1747,-67,-72,-80,-82,-56,-62,-66,-63,-62,-71,0,1,0
1748,-65,-70,-82,-77,-63,-65,-62,-58,-57,-68,0,1,0
1749,-73,-71,-78,-77,-57,-63,-65,-64,-72,-63,0,1,0
1750,-80,-80,-74,-82,-65,-58,-69,-64,-57,-67,0,1,0
1751,-68,-100,-76,-86,-69,-64,-63,-64,-57,-66,0,1,0
1752,-72,-78,-80,-84,-67,-67,-64,-70,-64,-62,0,1,0
1753,-73,-77,-86,-82,-67,-65,-56,-70,-63,-66,0,1,0
1754,-76,-67,-81,-81,-63,-69,-63,-66,-59,-63,0,1,0
1755,-85,-75,-88,-75,-71,-64,-57,-61,-59,-77,0,1,0
1756,-77,-76,-72,-78,-57,-72,-73,-64,-63,-82,0,1,1
1757,-76,-72,-84,-75,-72,-72,-63,-65,-63,-60,1,0,1
1758,-74,-79,-100,-77,-67,-74,-63,-55,-61,-68,1,0,1
1759,-72,-68,-80,-82,-64,-70,-62,-67,-60,-69,1,0,1
1760,-74,-81,-85,-100,-67,-69,-57,-69,-60,-69,1,0,1
1761,-78,-100,-81,-84,-62,-68,-55,-61,-74,-70,1,0,1
1762,-76,-72,-100,-81,-69,-68,-62,-66,-63,-76,1,0,1
1763,-74,-67,-78,-100,-68,-70,-67,-60,-62,-74,1,0,1
1764,-74,-100,-100,-77,-62,-78,-54,-62,-65,-72,1,0,1
1765,-100,-100,-100,-100,-66,-68,-54,-70,-59,-100,1,0,1
1766,-75,-100,-76,-84,-69,-67,-63,-62,-64,-65,1,0,1
1767,-66,-73,-77,-76,-66,-69,-61,-60,-71,-73,1,0,1
1768,-77,-68,-85,-77,-74,-74,-57,-60,-64,-63,1,0,1
1769,-83,-72,-80,-86,-65,-69,-55,-67,-62,-73,1,0,1
1770,-80,-70,-84,-79,-64,-68,-52,-64,-68,-71,1,0,1
1771,-81,-74,-100,-76,-73,-71,-51,-64,-62,-73,1,0,1
1772,-83,-81,-81,-100,-100,-75,-53,-62,-71,-82,1,0,1
1773,-75,-80,-79,-84,-66,-75,-54,-62,-67,-77,1,0,1
1774,-80,-79,-85,-81,-68,-72,-59,-70,-70,-100,1,0,1
1775,-78,-100,-100,-80,-72,-71,-58,-67,-68,-71,1,0,0
1776,-78,-75,-86,-84,-62,-62,-63,-64,-73,-76,1,0,0
1777,-81,-68,-84,-79,-84,-66,-62,-66,-74,-71,1,0,0
1778,-82,-75,-75,-81,-73,-81,-59,-65,-64,-72,1,0,1
1779,-100,-75,-84,-100,-70,-66,-53,-78,-70,-69,1,0,1
1780,-76,-71,-81,-83,-65,-70,-52,-63,-63,-70,2,0,0
1781,-72,-76,-100,-75,-71,-67,-55,-63,-71,-72,2,0,0
1782,-84,-76,-77,-74,-72,-68,-57,-68,-66,-65,2,0,0
1783,-78,-69,-75,-79,-73,-70,-59,-60,-90,-66,2,0,0
1784,-76,-82,-80,-83,-64,-71,-53,-64,-66,-76,2,0,0
1785,-77,-77,-84,-78,-64,-75,-54,-63,-67,-74,2,0,0
1786,-80,-73,-85,-85,-65,-70,-56,-61,-73,-69,2,0,0
1787,-73,-78,-84,-80,-73,-79,-58,-61,-73,-67,2,0,0
1788,-86,-74,-80,-76,-66,-75,-48,-63,-71,-73,2,0,0
1789,-78,-74,-81,-84,-73,-73,-51,-56,-65,-74,2,0,0
1790,-77,-88,-80,-100,-71,-69,-51,-62,-69,-78,2,0,0
1791,-84,-71,-85,-85,-79,-68,-50,-64,-64,-70,2,0,0
1792,-85,-71,-100,-84,-67,-72,-52,-69,-73,-73,2,0,0
1793,-86,-75,-82,-84,-63,-70,-53,-62,-67,-76,2,0,0
1794,-83,-77,-79,-86,-62,-70,-53,-62,-65,-76,2,0,0
1795,-85,-80,-79,-100,-62,-70,-55,-61,-65,-80,2,0,0
1796,-85,-79,-79,-100,-62,-70,-54,-61,-66,-76,2,0,0
1797,-81,-77,-77,-90,-63,-72,-54,-61,-66,-81,2,0,0
1798,-83,-78,-78,-100,-64,-72,-55,-61,-66,-76,2,0,0
1799,-81,-79,-78,-86,-63,-73,-56,-61,-65,-83,2,0,0
1800,-83,-78,-77,-87,-63,-72,-56,-61,-66,-100,2,0,0
1801,-84,-77,-78,-86,-62,-71,-55,-61,-66,-78,2,0,0
1802,-85,-77,-78,-86,-63,-71,-57,-61,-66,-83,2,0,0
1803,-85,-77,-77,-85,-63,-71,-54,-61,-66,-77,2,0,0
1804,-84,-77,-78,-100,-63,-73,-54,-60,-65,-82,2,0,0
1805,-83,-77,-78,-100,-63,-71,-55,-60,-65,-77,2,0,0
1806,-82,-78,-78,-100,-63,-72,-56,-61,-65,-100,2,0,0
1807,-84,-76,-77,-86,-63,-70,-56,-60,-65,-100,2,0,0
1808,-82,-77,-77,-85,-63,-71,-55,-62,-65,-79,2,0,0
1809,-82,-78,-78,-85,-64,-70,-55,-61,-66,-80,2,0,0
1810,-81,-77,-77,-86,-63,-71,-54,-61,-65,-83,2,0,0
1811,-82,-77,-78,-85,-64,-71,-54,-61,-64,-81,2,0,0
1812,-81,-78,-79,-86,-63,-70,-55,-61,-66,-78,2,0,0
1813,-81,-76,-79,-85,-64,-70,-55,-61,-65,-75,2,0,0
1814,-81,-77,-80,-86,-63,-70,-55,-60,-65,-76,2,0,0
1815,-80,-76,-80,-87,-64,-72,-55,-62,-66,-76,2,0,0
1816,-80,-77,-79,-88,-63,-72,-54,-62,-66,-79,2,0,0
1817,-83,-77,-78,-88,-63,-70,-55,-60,-66,-82,2,0,0
